lbias,lbp,lbn,lin1,lin2,ltn,ltp,vcmo,mamp,fbias,fbp,fbn,fin1,fin2,ftn1,ftn2,ftp1,ftp2,cload,cin,cout,gain,gm,pole1,pole2,rout,cmo,pwr,swing14,swing7,swingn,swingn1,swingn4,swingp,irn
0.00000042,0.00000027,0.00000026,0.00000051,0.00000039,0.00000049,0.00000043,0.6,21,9,4,3,10,5,9,2,10,8,1.00E-012,1.2E-012,3.52E-014,54.8638,0.00061128,173234,583555000,905622,0.596226,-0.000319756,0.57463,0.0240477,0.177952,0.264073,-0.00208512,0.200991,8.42E-010
0.00000057,0.00000029,0.00000007,0.00000007,0.00000017,0.00000047,0.00000035,0.46,65,3,4,2,10,6,10,3,9,4,1.00E-012,9.98E-013,2.52E-013,33.4591,0.00283204,7689920,1634930000,16628.5,0.456295,-0.00095383,0.410653,-0.0530283,-0.042456,0.36608,0.0320122,0.424416,1.33E-009
0.00000027,0.00000026,0.00000022,0.00000044,0.00000036,0.00000051,0.00000053,0.54,16,10,4,10,5,10,10,7,10,6,1.00E-012,5.27E-013,4.62E-014,45.9236,0.000402579,312183,648968000,491282,0.536449,-0.000244901,0.457827,-0.0453477,0.0251799,0.393766,0.00983351,0.329734,0.000000002
0.00000025,0.00000014,0.00000006,0.00000006,0.00000023,0.00000039,0.00000057,0.44,8,2,10,8,10,7,2,7,3,10,1.00E-012,2.07E-013,2.89E-014,-52.6233,1.76E-009,118763,73573800,1326120,0.436798,-0.0000698,0.607345,0.918079,0.184983,0.123146,-0.0813195,-0.476904,0.000268089
0.00000017,0.0000004,0.00000021,0.00000021,0.00000048,0.00000045,0.00000022,0.6,41,3,10,9,6,2,10,7,9,4,1.00E-012,8.67E-013,1.63E-013,49.7526,0.00128192,581351,996998000,239755,0.596641,-0.00074446,0.464158,-0.04319,0.0937512,0.367934,-0.0609788,0.277266,1.13E-009
0.0000004,0.00000032,0.00000009,0.00000009,0.00000049,0.00000057,0.00000022,0.56,43,2,2,5,4,7,4,6,5,9,1.00E-012,4.32E-012,4.67E-014,-14.1062,0.00000102,776257,76064900,192532,0.556628,-0.000615082,0.715203,0.77887,0.333887,0.0884651,-0.0575122,-0.453848,0.00000664
0.00000049,0.0000005,0.00000005,0.00000039,0.00000043,0.00000019,0.00000028,0.6,52,2,3,10,2,2,10,6,2,3,1.00E-012,6.81E-013,1.47E-013,43.4031,0.000625342,596557,706804000,236613,0.593916,-0.000462121,0.378328,-0.0956737,0.00631603,0.493265,-0.0212903,0.251869,1.11E-009
0.00000043,0.0000005,0.00000006,0.00000018,0.00000028,0.00000037,0.0000001,0.56,77,10,2,9,8,10,5,8,3,5,1.00E-012,4.66E-011,3.87E-013,44.3047,0.00411783,2878910,787375000,39862.9,0.555715,-0.00169966,0.364515,-0.0302298,-0.0375923,0.471615,-0.0278303,0.330659,8.17E-010
0.00000039,0.00000035,0.00000051,0.00000038,0.00000045,0.00000015,0.00000011,0.46,67,6,9,2,5,4,8,10,8,8,1.00E-012,2.26E-012,2E-013,45.5143,0.00246682,1723260,697560000,76484.9,0.456739,-0.00194821,0.902988,0.292447,0.278951,-0.0698877,-0.0834228,0.0709374,4.64E-010
0.00000047,0.00000034,0.00000047,0.00000023,0.0000004,0.00000011,0.00000008,0.5,24,8,2,7,2,2,3,2,5,7,1.00E-012,2.54E-013,6.78E-014,36.0199,0.000358705,859635,1016840000,176301,0.496122,-0.000355212,0.494859,-0.102533,-0.0108084,0.367374,-0.0397144,0.36977,1.53E-009
0.00000008,0.00000028,0.00000037,0.0000002,0.00000005,0.00000019,0.00000043,0.6,63,4,8,9,4,2,2,2,3,2,1.00E-012,5.33E-013,2.11E-013,46.1935,0.00190973,1235370,479864000,106832,0.596855,-0.000588993,0.50728,0.0515139,0.156266,0.328155,0.104701,0.192111,2.85E-009
0.00000009,0.00000058,0.00000045,0.0000001,0.00000027,0.0000006,0.00000016,0.54,26,3,4,10,9,2,6,5,4,3,1.00E-012,3.55E-013,8.84E-014,42.7047,0.00105169,1124040,416998000,129822,0.536909,-0.000373623,0.390602,-0.0479843,-0.00110718,0.405196,-0.0493967,0.358863,1.42E-009
0.0000004,0.00000056,0.00000047,0.00000019,0.00000049,0.00000009,0.00000028,0.56,62,3,6,4,8,7,5,8,6,4,1.00E-012,4.55E-012,1.38E-013,59.6578,0.00411802,609410,590513000,233454,0.555486,-0.00174751,0.585846,-0.0265992,0.133705,0.263217,-0.041971,0.234705,2.76E-010
0.00000048,0.00000051,0.00000036,0.00000017,0.0000003,0.00000052,0.00000028,0.56,89,7,9,9,6,8,9,9,6,7,1.00E-012,1.02E-011,3.28E-013,66.5441,0.00524813,299560,465234000,404764,0.556003,-0.0015323,0.478294,-0.00657674,0.0719595,0.359087,-0.016336,0.293065,5.28E-010
0.0000005,0.00000046,0.00000053,0.00000019,0.00000007,0.00000021,0.00000048,0.58,57,7,5,10,7,5,5,3,9,2,1.00E-012,7.63E-013,1.57E-013,54.0462,0.00162997,450083,550367000,309121,0.575728,-0.000784018,0.467374,-0.0512876,0.0930655,0.355471,0.0763789,0.277411,7.1E-010
0.00000026,0.00000009,0.0000005,0.00000045,0.00000022,0.00000057,0.00000026,0.58,27,4,4,5,5,7,10,4,7,10,1.00E-012,8.13E-013,5.63E-014,56.6197,0.000995804,221885,899914000,680470,0.576695,-0.000442329,0.775565,0.241981,0.347531,0.069732,0.00986171,0.0283418,8.3E-010
0.0000003,0.00000046,0.00000011,0.00000048,0.00000039,0.00000029,0.00000056,0.42,17,2,4,8,8,5,4,4,6,3,1.00E-012,6.53E-013,1.06E-013,42.4902,0.000346024,380716,696829000,384949,0.416613,-0.000158101,0.492568,-0.0511577,-0.0629294,0.351542,-0.00931581,0.452997,1.35E-009
0.00000053,0.00000021,0.00000013,0.00000037,0.00000006,0.00000052,0.00000037,0.56,76,4,4,2,7,3,7,7,6,10,1.00E-012,2.65E-011,1.05E-013,67.7904,0.00389627,230619,644569000,629321,0.555994,-0.00102302,0.532144,0.0378129,0.115829,0.315448,0.0579815,0.250303,1.66E-009
0.00000056,0.00000041,0.00000009,0.00000006,0.00000014,0.00000026,0.00000042,0.58,57,8,9,8,4,10,2,2,8,4,1.00E-012,5.26E-013,2.13E-013,48.7931,0.00220716,1061110,549446000,124688,0.575807,-0.000648457,0.335271,-0.00899675,0.0173997,0.436423,0.0359145,0.293267,0.000000002
0.00000037,0.00000058,0.00000055,0.00000017,0.0000001,0.00000035,0.00000026,0.46,54,6,9,7,4,10,5,6,8,6,1.00E-012,7.88E-013,1.94E-013,66.1924,0.00397494,264471,361083000,513203,0.456415,-0.00107175,0.550204,0.0293564,0.0288789,0.286758,0.0329816,0.351001,5.06E-010
0.00000028,0.00000017,0.00000042,0.00000032,0.00000024,0.00000052,0.0000002,0.48,43,10,3,10,4,3,9,9,2,3,1.00E-012,8.38E-013,1.11E-013,56.0108,0.00145359,329103,887545000,434607,0.476475,-0.000511624,0.514653,0.00440316,0.0183282,0.339559,-0.0184063,0.348174,1.36E-009
0.00000046,0.00000046,0.00000022,0.00000039,0.0000004,0.00000024,0.00000033,0.48,79,9,5,3,6,10,6,9,5,8,1.00E-012,2.39E-011,1.6E-013,59.1948,0.00348811,529155,539138000,261306,0.475857,-0.00130608,0.521957,-0.0261784,0.0152632,0.337738,-0.0144117,0.358694,3.12E-010
0.00000006,0.00000022,0.00000052,0.00000026,0.00000056,0.0000006,0.00000048,0.52,56,8,2,10,6,2,9,4,2,9,1.00E-012,1.66E-012,1.16E-013,27.1541,0.00164524,9723080,338674000,13850.8,0.516975,-0.000769932,0.472483,-0.00230612,0.0264624,0.376397,-0.0309956,0.322615,1.88E-009
0.00000058,0.00000028,0.0000003,0.0000003,0.00000046,0.0000006,0.00000044,0.48,88,5,10,2,6,10,6,2,2,3,1.00E-012,3.09E-012,2.61E-013,68.5167,0.0018567,88535.8,371289000,1435800,0.476194,-0.00050286,0.68789,0.21204,0.200921,0.148644,0.043709,0.160207,1.15E-009
0.0000003,0.00000056,0.00000027,0.00000039,0.00000047,0.00000041,0.00000022,0.54,74,8,5,6,8,8,2,7,6,4,1.00E-012,5.89E-011,1.93E-013,58.2253,0.00221339,366064,292298000,368305,0.536492,-0.000931642,0.427479,-0.00984545,0.00580719,0.40181,-0.0483567,0.335727,4.9E-010
0.00000007,0.00000053,0.0000003,0.00000022,0.00000052,0.00000033,0.00000037,0.48,93,5,6,9,9,8,4,3,9,2,1.00E-012,3.33E-012,4.93E-013,36.9042,0.00207414,3183840,615954000,33757.8,0.476951,-0.00114008,0.434944,-0.0522715,-0.0297224,0.376698,-0.0141223,0.402932,4.69E-010
0.00000024,0.00000053,0.00000006,0.00000048,0.00000042,0.00000052,0.00000053,0.58,4,5,10,10,5,5,10,10,4,9,1.00E-012,1.26E-013,1.98E-014,40.2991,0.000106114,162728,362337000,975403,0.576693,-0.0000689,0.403295,-0.0223634,0.0156115,0.457824,-0.0120477,0.269985,4.05E-009
0.00000017,0.00000048,0.00000044,0.00000018,0.00000016,0.00000018,0.00000021,0.56,31,4,4,2,7,5,2,4,7,5,1.00E-012,1.13E-012,4.38E-014,65.7122,0.00269539,213468,403603000,716124,0.556789,-0.000683693,0.602275,0.0772607,0.178126,0.226023,-0.0300779,0.202591,5.98E-010
0.0000004,0.00000022,0.00000026,0.00000034,0.00000017,0.00000005,0.00000008,0.5,34,5,4,2,2,3,6,9,7,9,1.00E-012,4.3E-013,5.33E-014,38.3024,0.00256399,4795060,3046590000,32077.5,0.495771,-0.00341668,0.85445,0.094807,0.189278,0.00767712,-0.0554938,0.0888797,1.09E-009
0.0000006,0.00000044,0.00000025,0.00000057,0.0000002,0.00000009,0.00000028,0.48,32,6,10,3,7,7,7,10,7,8,1.00E-012,2.34E-012,1.04E-013,64.5715,0.00299768,260509,562190000,564662,0.475772,-0.00119492,0.648956,0.024111,0.104148,0.218551,-0.0207392,0.270442,3.93E-010
0.00000058,0.00000057,0.0000001,0.00000021,0.00000012,0.00000026,0.00000058,0.46,50,3,3,6,2,4,9,6,7,6,1.00E-012,3.53E-013,1.96E-013,40.7333,0.000947302,1153150,1272840000,114861,0.454631,-0.000519941,0.471751,-0.0892955,-0.0510611,0.391716,0.0444697,0.405918,0.000000002
0.00000032,0.00000022,0.00000008,0.00000016,0.00000029,0.00000042,0.00000018,0.58,71,10,4,8,9,4,5,5,8,10,1.00E-012,3.88E-011,2.2E-013,51.5332,0.00425111,1488670,829755000,88748.2,0.576149,-0.00136566,0.374713,-0.0359612,-0.00219722,0.445832,-0.0526318,0.323123,1.84E-009
0.00000033,0.00000018,0.00000045,0.0000004,0.00000041,0.00000056,0.00000053,0.6,60,7,6,3,9,6,8,10,6,9,1.00E-012,6.03E-012,1.37E-013,66.218,0.00286759,198635,370748000,713481,0.596311,-0.00072019,0.710485,0.216652,0.331338,0.135849,-0.0247018,0.033805,6.83E-010
0.00000043,0.00000023,0.00000046,0.00000029,0.0000001,0.00000009,0.00000031,0.58,10,8,2,6,7,2,2,10,5,5,1.00E-012,2.59E-013,1.65E-014,55.3121,0.000590598,161282,725136000,986993,0.576296,-0.000259922,0.513048,-0.00734415,0.120034,0.345443,-0.0320302,0.241661,0.000000002
0.00000039,0.00000039,0.00000038,0.00000026,0.00000034,0.00000046,0.00000032,0.54,35,8,2,5,2,6,5,5,6,9,1.00E-012,4.88E-013,5.07E-014,49.6372,0.000586329,297340,740049000,517274,0.536296,-0.000341347,0.470258,-0.0617069,0.0261235,0.384017,-0.0045221,0.338346,1.12E-009
0.00000032,0.00000017,0.00000049,0.00000007,0.00000018,0.00000009,0.00000013,0.52,73,8,6,8,4,4,7,2,5,7,1.00E-012,5.95E-013,2.03E-013,68.2662,0.0103966,534992,1587470000,249124,0.51642,-0.00386293,0.669548,0.0960474,0.184401,0.163723,-0.0212909,0.189209,5.84E-010
0.00000058,0.00000018,0.00000041,0.0000002,0.00000013,0.00000016,0.00000055,0.54,7,9,5,8,3,6,6,4,10,3,1.00E-012,6.43E-014,2.08E-014,52.7664,0.000349722,127598,1117960000,1243350,0.536057,-0.000158587,0.5872,0.0397395,0.145191,0.258908,0.0254696,0.233832,3.51E-009
0.00000055,0.00000033,0.00000047,0.00000024,0.00000052,0.00000039,0.00000045,0.42,40,6,9,2,10,4,2,10,10,10,1.00E-012,7.22E-012,1.09E-013,68.8078,0.00193528,101621,145136000,1424460,0.41616,-0.00045225,0.683645,0.264506,0.147883,0.128431,-0.0745207,0.195501,1.67E-009
0.0000001,0.00000011,0.00000021,0.00000034,0.00000047,0.00000006,0.0000006,0.52,68,6,9,2,7,10,7,10,7,2,1.00E-012,3.21E-012,2.17E-013,53.5344,0.00481595,1345710,1200420000,98636.1,0.516742,-0.00196914,0.831815,0.24023,0.350784,0.0245417,-0.0254841,0.0228293,5.84E-010
0.00000053,0.00000044,0.0000005,0.00000028,0.0000002,0.0000003,0.00000036,0.52,87,10,4,2,4,4,9,4,3,6,1.00E-012,1.65E-012,1.23E-013,69.1415,0.00302081,150055,527051000,948312,0.515692,-0.00103363,0.671196,0.0729118,0.172163,0.18715,0.018056,0.204431,4.82E-010
0.00000034,0.00000059,0.00000007,0.00000009,0.00000055,0.00000039,0.00000037,0.52,72,5,9,2,6,4,3,7,4,7,1.00E-012,3.07E-012,1.92E-013,-31.6258,0.000000369,1825480,117115000,70994.6,0.516497,-0.000756041,0.733453,0.844722,0.330252,0.0627434,-0.065817,-0.487749,0.00000645
0.00000009,0.00000017,0.00000023,0.00000028,0.00000029,0.00000049,0.00000059,0.5,91,3,2,6,4,2,3,10,8,5,1.00E-012,2.4E-012,1.77E-013,49.8113,0.00232247,1025600,571333000,133233,0.49685,-0.000808266,0.454433,-0.00116016,-0.00553737,0.380373,-0.0535307,0.355583,2.23E-009
0.00000008,0.00000044,0.0000004,0.00000007,0.00000025,0.00000007,0.00000049,0.5,16,5,10,4,4,6,9,8,4,5,1.00E-012,2.4E-013,1.26E-013,33.1942,0.000899118,2548680,101566000,50803.4,0.496876,-0.000507233,0.861577,0.384196,0.437116,-0.03481,-0.0247395,-0.0697699,4.41E-008
0.00000034,0.00000024,0.00000008,0.00000039,0.00000014,0.0000006,0.00000019,0.56,89,9,10,6,7,3,3,10,8,8,1.00E-012,1.1E-010,3.32E-013,64.3299,0.00485335,353752,359173000,339197,0.556367,-0.0014308,0.421414,0.0263121,0.0153279,0.407948,-0.0483806,0.293457,4.42E-009
0.00000019,0.00000053,0.00000041,0.00000048,0.00000046,0.00000008,0.00000009,0.5,77,3,2,6,6,6,3,8,9,2,1.00E-012,5.4E-012,2.08E-013,34.4707,0.00135595,3402590,624123000,39020.4,0.495511,-0.00148136,0.485137,-0.125459,-0.0166755,0.382582,-0.0376454,0.359492,3.14E-010
0.00000054,0.00000052,0.00000025,0.0000003,0.00000046,0.00000029,0.00000008,0.42,46,7,2,6,9,7,9,3,2,9,1.00E-012,3.04E-011,3.5E-013,42.666,0.00205691,1778050,1338490000,66082.4,0.416347,-0.000689318,0.512942,-0.0927463,-0.0798542,0.346384,0.00101618,0.469066,4.47E-010
0.00000022,0.0000002,0.00000036,0.00000055,0.00000045,0.00000047,0.00000039,0.42,64,9,2,4,9,2,10,10,3,7,1.00E-012,9.08E-012,1.74E-013,51.0442,0.00184566,705628,543000000,193223,0.416449,-0.000668442,0.548583,-0.00274235,-0.0202928,0.307518,-0.0429629,0.401623,4.2E-010
0.00000011,0.00000019,0.00000023,0.00000059,0.00000042,0.00000057,0.00000047,0.5,5,2,10,9,10,9,4,5,2,10,1.00E-012,3.84E-013,1.9E-014,-48.853,1.83E-008,737488,27199300,197610,0.496904,-0.0000649,0.792571,0.864333,0.329355,0.0543902,-0.0384597,-0.501302,0.0000339
0.00000056,0.00000012,0.00000031,0.00000016,0.00000057,0.0000001,0.00000049,0.56,65,9,10,6,6,4,8,4,10,5,1.00E-012,1.7E-012,2.45E-013,65.214,0.00327099,231625,1377310000,557214,0.555437,-0.00183748,0.73975,0.187089,0.307635,0.104827,-0.0406477,0.069282,7.58E-010
0.00000029,0.00000043,0.00000033,0.00000016,0.00000012,0.0000006,0.00000039,0.44,58,8,2,10,10,7,5,9,9,10,1.00E-012,1.99E-012,9.6E-014,-22.71,0.000000145,291793,126579000,503266,0.43651,-0.00088742,0.800128,0.868434,0.300092,0.0109898,-0.0421179,-0.429803,0.0000223
0.00000042,0.00000044,0.00000008,0.00000049,0.00000027,0.00000039,0.00000017,0.56,86,5,2,9,8,8,6,7,7,6,1.00E-012,4.55E-011,3.77E-013,45.6629,0.00200756,1211240,667995000,95604.5,0.555712,-0.00112585,0.382385,-0.0840538,-0.0294245,0.472773,0.000406804,0.33788,5.4E-010
0.0000002,0.00000014,0.00000023,0.00000038,0.0000006,0.00000036,0.00000006,0.56,24,2,8,7,9,2,3,6,3,4,1.00E-012,9.94E-013,7.52E-014,55.4046,0.000910401,230566,972292000,647141,0.556847,-0.00046556,0.614339,0.125681,0.189044,0.193636,-0.103688,0.185923,8.71E-010
0.00000055,0.00000033,0.0000003,0.00000036,0.00000032,0.00000026,0.00000014,0.52,31,9,2,2,2,6,3,4,5,10,1.00E-012,5.54E-013,3E-014,48.894,0.000695937,394227,1092170000,400066,0.516076,-0.000490485,0.547892,-0.038716,0.0512124,0.300851,-0.0322392,0.32107,7.13E-010
0.00000015,0.00000056,0.00000016,0.00000025,0.00000019,0.00000011,0.00000027,0.46,82,8,4,7,5,6,7,3,7,2,1.00E-012,1.92E-012,3.79E-013,33.5108,0.00202426,4975490,1337510000,23403,0.456422,-0.00141946,0.475852,-0.11002,-0.047313,0.382432,0.0319404,0.398488,7.14E-010
0.00000008,0.00000022,0.0000001,0.00000039,0.00000042,0.00000052,0.00000047,0.56,75,9,4,3,8,4,2,9,2,6,1.00E-012,9.51E-012,1.1E-013,-56.5831,0.000000117,6593800,409619000,12708.3,0.556793,-0.000553308,0.760184,0.899708,0.367121,0.0676876,-0.0718069,-0.585902,0.0000106
0.00000055,0.0000006,0.00000016,0.00000029,0.00000053,0.00000012,0.00000049,0.48,25,6,4,3,6,2,5,4,8,3,1.00E-012,6.08E-013,6.17E-014,39.7397,0.000516016,804211,868729000,188072,0.475781,-0.000325289,0.481124,-0.0917288,-0.0194549,0.371351,-0.0405867,0.3775,1.08E-009
0.00000035,0.0000001,0.00000056,0.00000058,0.00000028,0.00000015,0.00000008,0.48,69,5,9,6,4,5,9,6,3,5,1.00E-012,2.35E-012,2.43E-013,45.3114,0.00381582,2648130,2045110000,48303.9,0.476582,-0.00240067,0.890869,0.318089,0.330183,-0.0391634,-0.0508159,0.0383653,4.45E-010
0.0000005,0.00000017,0.00000009,0.00000057,0.00000018,0.00000053,0.00000056,0.58,64,8,5,10,8,4,2,10,4,7,1.00E-012,6.11E-012,1.57E-013,-51.0731,0.000000565,9402450,1469580000,4950.11,0.572872,-0.000426149,0.78082,0.888278,0.397882,0.0566527,-0.0599415,-0.596193,0.0000019
0.00000043,0.00000016,0.00000045,0.00000016,0.00000025,0.00000048,0.0000001,0.58,11,6,8,8,5,3,10,7,10,9,1.00E-012,1.59E-013,3.92E-014,57.9353,0.000814213,160772,1371040000,968339,0.576487,-0.000407732,0.7054,0.166863,0.273607,0.113442,-0.0730397,0.103962,1.75E-009
0.00000005,0.00000038,0.00000015,0.0000003,0.00000038,0.00000024,0.00000059,0.56,54,5,10,4,7,8,7,5,5,3,1.00E-012,1.88E-012,1.75E-013,21.8087,0.00192406,19877800,567432000,6400.58,0.55702,-0.00107175,0.50754,0.00343233,0.107652,0.337332,0.00805308,0.256043,1.11E-009
0.00000051,0.00000028,0.00000021,0.00000059,0.00000018,0.00000022,0.00000018,0.44,70,8,4,9,3,6,7,4,8,5,1.00E-012,1.75E-012,4.12E-013,35.1877,0.00116949,2313720,1112540000,49135,0.436108,-0.00126869,0.507601,-0.0781439,-0.0560112,0.352942,0.0132505,0.436329,6.01E-010
0.00000022,0.00000014,0.00000018,0.00000055,0.00000045,0.00000058,0.00000047,0.54,66,3,10,5,10,6,9,8,4,4,1.00E-012,5.65E-012,2.25E-013,67.4959,0.00227492,126592,387718000,1041900,0.536658,-0.000640793,0.600454,0.140711,0.176366,0.246066,-0.0119646,0.167209,1.75E-009
0.00000052,0.00000051,0.00000032,0.00000056,0.00000052,0.00000054,0.00000047,0.44,88,3,5,2,3,6,3,2,9,2,1.00E-012,2.25E-012,1.49E-013,63.296,0.00149466,141908,319025000,977815,0.436059,-0.000643751,0.586813,0.0565171,0.0363624,0.240302,-0.0186722,0.344872,4.87E-010
0.00000048,0.00000047,0.00000054,0.00000035,0.00000049,0.00000039,0.00000014,0.48,18,6,6,8,9,5,6,6,2,9,1.00E-012,1.15E-012,5.9E-014,57.2798,0.000907413,189734,390410000,805722,0.476447,-0.000275854,0.515225,0.00222972,0.0130216,0.332275,-0.0425253,0.361251,6.25E-010
0.00000039,0.00000057,0.00000006,0.00000038,0.00000013,0.00000048,0.00000015,0.5,45,2,6,3,7,5,6,10,7,8,1.00E-012,1.54E-011,1.89E-013,46.2281,0.00147647,982115,927497000,138733,0.496434,-0.000828782,0.436849,-0.0577325,-0.0385637,0.410691,-0.00884719,0.397993,7.96E-010
0.00000053,0.00000057,0.00000057,0.00000046,0.00000048,0.0000002,0.00000049,0.46,53,4,2,9,10,7,4,7,3,9,1.00E-012,1.35E-011,8.5E-014,23.3021,0.0000636,642051,225988000,229822,0.455899,-0.000595771,0.863922,0.565911,0.359942,-0.00583289,-0.0242667,-0.184083,9.77E-009
0.00000012,0.00000016,0.0000005,0.00000013,0.00000025,0.00000027,0.00000041,0.6,49,5,5,7,3,6,10,5,6,10,1.00E-012,6.47E-013,1.16E-013,59.1352,0.00287908,458781,968239000,314417,0.596749,-0.000953144,0.647369,0.10865,0.259738,0.203289,0.00143219,0.118243,1.13E-009
0.00000036,0.00000057,0.00000022,0.00000022,0.00000017,0.00000055,0.00000011,0.42,99,8,6,5,2,8,6,7,7,4,1.00E-012,1.32E-012,5.3E-013,41.542,0.00207126,1799560,1216050000,57658.7,0.4165,-0.00159124,0.517871,-0.0625907,-0.072443,0.325598,0.00189136,0.47274,6.25E-010
0.00000022,0.00000007,0.00000049,0.00000059,0.00000038,0.00000034,0.00000017,0.46,47,2,7,7,5,5,8,10,2,2,1.00E-012,1.74E-012,1.4E-013,61.7968,0.00185187,211277,826588000,664096,0.456803,-0.000657369,0.80356,0.298727,0.274808,0.0541386,-0.0292109,0.0818294,5.93E-010
0.00000037,0.00000044,0.00000052,0.00000047,0.00000059,0.00000028,0.00000031,0.56,62,3,8,3,6,8,10,4,4,2,1.00E-012,2.7E-012,1.67E-013,65.8475,0.00185259,130454,428656000,1058260,0.556263,-0.000904778,0.714969,0.122728,0.255562,0.136418,-0.00608525,0.119743,3.88E-010
0.00000031,0.00000024,0.00000043,0.00000009,0.00000032,0.0000006,0.00000052,0.44,61,10,8,3,9,9,10,9,10,6,1.00E-012,1.61E-012,1.6E-013,69.9271,0.00404072,180097,481278000,776066,0.436273,-0.00100028,0.666305,0.209128,0.168945,0.125254,-0.0108821,0.203982,8.78E-010
0.00000042,0.00000039,0.00000059,0.0000005,0.00000041,0.00000055,0.00000024,0.52,54,9,3,8,7,6,2,3,5,3,1.00E-012,2.5E-012,1.28E-013,55.6955,0.00113451,267540,346662000,536991,0.516317,-0.000434213,0.456764,-0.0149441,0.0104907,0.36709,-0.0298536,0.356142,5.86E-010
0.00000006,0.00000026,0.00000018,0.00000048,0.00000007,0.00000049,0.00000015,0.6,64,10,10,2,9,9,3,6,10,2,1.00E-012,2.61E-012,2.02E-013,35.2865,0.00528179,11796800,586319000,11003.9,0.596841,-0.00177623,0.652666,0.17201,0.277746,0.16058,0.0276885,0.0968959,9.31E-010
0.00000043,0.00000049,0.00000006,0.00000047,0.00000019,0.00000008,0.0000003,0.54,5,8,3,3,2,2,10,10,9,5,1.00E-012,6.23E-014,1.08E-014,27.6752,0.0000596,395551,997807000,406312,0.536012,-0.000129408,0.449971,-0.139519,0.00729378,0.425508,-0.0234123,0.295178,5.15E-009
0.00000008,0.00000034,0.00000009,0.00000026,0.0000003,0.00000054,0.00000052,0.6,74,2,10,6,3,3,7,2,5,2,1.00E-012,7.64E-013,2.61E-013,44.8465,0.0010419,750390,714370000,167686,0.596796,-0.00056698,0.431977,-0.0164618,0.0782687,0.40396,0.0144643,0.259199,2.53E-009
0.00000029,0.00000033,0.00000045,0.00000051,0.00000022,0.0000003,0.00000009,0.58,72,7,8,4,8,3,6,4,5,10,1.00E-012,5.08E-012,2.06E-013,63.3455,0.00388686,351280,717809000,378161,0.576441,-0.00199716,0.718683,0.135017,0.260769,0.117806,-0.0547059,0.110278,2.82E-010
0.0000002,0.0000006,0.00000036,0.00000034,0.00000041,0.00000006,0.00000034,0.48,70,2,2,5,4,8,2,6,4,5,1.00E-012,1.75E-011,7.87E-014,-7.67162,0.000011,3335660,1323470000,37477.4,0.47631,-0.00117346,0.910349,0.645712,0.424751,-0.0473205,-0.0414099,-0.289854,5.91E-008
0.00000059,0.00000023,0.00000012,0.00000053,0.00000009,0.00000053,0.00000021,0.5,28,4,9,8,8,6,8,9,6,10,1.00E-012,1.61E-012,1.24E-013,55.8789,0.00153573,352816,723883000,405164,0.496385,-0.000515981,0.471362,-0.00426959,-0.00363101,0.377443,0.0274459,0.357102,1.8E-009
0.00000024,0.00000024,0.00000017,0.00000016,0.00000044,0.0000003,0.00000051,0.52,85,7,3,4,2,6,2,10,3,8,1.00E-012,2.44E-012,1.08E-013,-54.1195,0.000000187,12964600,527847000,10544.4,0.516063,-0.000611296,0.844033,0.877615,0.403406,0.000362193,-0.0592548,-0.536651,0.00000206
0.00000024,0.00000038,0.00000008,0.00000045,0.00000045,0.00000035,0.00000023,0.56,24,7,7,4,8,10,2,6,3,10,1.00E-012,3.92E-012,5.87E-014,-41.939,0.000000158,2515280,47831400,50764.4,0.556542,-0.000286551,0.775463,0.863823,0.369339,0.0660763,-0.0516339,-0.551178,0.0000273
0.00000042,0.00000027,0.00000057,0.00000035,0.00000007,0.00000025,0.00000025,0.52,37,9,10,8,9,9,5,2,9,10,1.00E-012,1.35E-012,1.46E-013,66.3392,0.00227778,154075,638004000,910846,0.516263,-0.000801302,0.669699,0.135798,0.189987,0.169045,0.0717083,0.189773,4.93E-010
0.00000036,0.00000014,0.00000011,0.00000056,0.00000029,0.00000032,0.00000021,0.52,15,8,6,8,9,2,5,3,8,6,1.00E-012,8.24E-013,4.91E-014,45.3501,0.000460702,384624,812609000,401871,0.516456,-0.000278142,0.468599,-0.0133693,0.0147018,0.369119,-0.0515669,0.348041,2.35E-009
0.00000018,0.00000048,0.0000006,0.00000053,0.00000036,0.00000059,0.0000002,0.52,97,4,6,7,6,4,10,10,9,8,1.00E-012,5.2E-012,2.63E-013,56.835,0.00342553,630726,453383000,202779,0.516649,-0.00188132,0.565077,-0.00753025,0.0727745,0.276407,-0.053084,0.302662,2.68E-010
0.00000023,0.0000001,0.00000042,0.00000043,0.00000048,0.00000029,0.00000046,0.42,84,2,3,10,4,4,2,8,8,3,1.00E-012,3.84E-012,2.05E-013,64.3218,0.00279939,225259,575436000,587525,0.416536,-0.000852134,0.566727,0.100358,0.0196354,0.270525,-0.0568587,0.337821,9.27E-010
0.00000006,0.00000014,0.0000001,0.00000057,0.00000046,0.00000011,0.00000039,0.6,49,8,8,7,7,9,7,7,7,4,1.00E-012,5.68E-012,1.58E-013,30.6893,0.00259322,10410400,1012340000,13201.6,0.596829,-0.00155843,0.521474,-0.00544552,0.146018,0.34117,-0.0233975,0.214224,8.18E-010
