fbias,lbias,fin,fp,lin,lp,vcmo,mamp,cload,cin,cout,gain,gm,pole1,rout,zero,cmo,pwr,swingn,swingp
30,0.00000054,45,80,0.00000033,0.00000022,0.56,9,1.00E-012,1.48E-013,5.14E-014,46.0121,0.00115165,17392100,173493,8325750000,0.554373,-0.000303949,0.468742,0.3667
87,0.00000022,180,110,0.00000032,0.00000041,0.58,10,1.00E-012,8.07E-013,1.01E-013,45.9862,0.00473567,34370700,42065.6,9533840000,0.573862,-0.00134731,0.488236,0.274968
91,0.00000038,30,120,0.00000018,0.0000003,0.42,98,1.00E-012,5.89E-014,8.36E-014,43.1079,0.00149763,19214400,95497.1,27840500000,0.411289,-0.000492088,0.325892,0.504288
55,0.0000004,20,195,0.00000006,0.00000016,0.58,46,1.00E-012,2.13E-014,9.8E-014,31.0449,0.00459355,184787000,7764.18,262260000000,0.57184,-0.00138381,0.482828,0.341512
30,0.00000048,200,70,0.00000022,0.00000042,0.44,59,1.00E-012,7.96E-013,6.79E-014,49.0577,0.00783123,59197800,36228.9,18824300000,0.43357,-0.00189391,0.348077,0.331732
49,0.00000058,200,185,0.0000005,0.00000048,0.54,26,1.00E-012,1.12E-012,1.19E-013,49.9996,0.00329235,13214800,96045.2,3936480000,0.532364,-0.000816355,0.446651,0.354351
58,0.00000036,30,20,0.00000012,0.0000005,0.48,91,1.00E-012,1.69E-013,3.8E-014,43.2315,0.00234701,61274200,61809.9,61672500000,0.473423,-0.000666208,0.388123,0.261325
33,0.00000014,55,40,0.00000018,0.00000055,0.46,62,1.00E-012,3.18E-013,3.83E-014,42.6772,0.00270609,67979200,50294.3,29248000000,0.456185,-0.000803542,0.37076,0.331072
44,0.00000014,105,90,0.00000057,0.0000004,0.48,29,1.00E-012,5.99E-013,6.59E-014,38.7502,0.00150894,36825300,57389.8,2639470000,0.476009,-0.0005622,0.390275,0.420921
58,0.00000062,160,30,0.00000026,0.00000015,0.42,94,1.00E-012,4.7E-013,5.83E-014,46.2078,0.00524191,68143000,38985.3,6831990000,0.410585,-0.00129089,0.325038,0.420098
82,0.00000028,125,175,0.00000013,0.00000007,0.46,78,1.00E-012,1.95E-013,1.1E-013,32.2488,0.00920606,304287000,4450.09,37042100000,0.454278,-0.00241738,0.368988,0.470313
4,0.00000026,110,140,0.00000036,0.00000059,0.44,40,1.00E-012,5.97E-013,7E-014,50.3614,0.00255748,16162500,128902,7964850000,0.436633,-0.000611192,0.350989,0.438718
23,0.00000016,140,60,0.00000046,0.0000001,0.6,88,1.00E-012,5.52E-013,5.23E-014,39.0068,0.00248671,79544300,35868.9,3176320000,0.596231,-0.000680139,0.510531,0.322821
99,0.00000052,175,130,0.00000035,0.00000055,0.56,24,1.00E-012,9.62E-013,1.15E-013,49.1406,0.00418496,19036800,68444.2,8465750000,0.548679,-0.00108573,0.463036,0.298911
46,0.00000022,55,150,0.00000006,0.00000042,0.5,59,1.00E-012,1.46E-013,6.61E-014,31.4743,0.0116757,392484000,3209.48,248690000000,0.492393,-0.00340874,0.404676,0.296795
8,0.00000066,130,105,0.00000026,0.00000057,0.52,37,1.00E-012,7.12E-013,6.41E-014,50.0929,0.00427484,29828800,74769.3,15056900000,0.514483,-0.00101753,0.428916,0.313896
48,0.00000048,110,170,0.00000021,0.00000036,0.56,54,1.00E-012,3.84E-013,1.01E-013,47.9334,0.0046008,27468800,54179.9,22465600000,0.552973,-0.00114597,0.46745,0.328152
21,0.00000018,100,175,0.00000055,0.00000041,0.56,65,1.00E-012,5.23E-013,9.13E-014,45.3489,0.00149357,13274000,123942,3356730000,0.556325,-0.000423598,0.470595,0.361015
90,0.00000074,55,15,0.00000057,0.00000044,0.42,52,1.00E-012,3.49E-013,5.05E-014,45.9676,0.000786359,12100200,252791,1735450000,0.405912,-0.000251429,0.320178,0.424724
97,0.00000036,185,70,0.00000022,0.00000058,0.58,100,1.00E-012,8.97E-013,9.06E-014,46.9098,0.00720298,49581800,30759.3,21284900000,0.570689,-0.00186535,0.485149,0.16374
86,0.00000048,195,125,0.00000022,0.00000026,0.54,83,1.00E-012,5.97E-013,1.1E-013,47.5917,0.00771697,44816000,31055.6,18201200000,0.529959,-0.00192477,0.444433,0.326793
61,0.00000036,185,115,0.00000014,0.00000017,0.54,60,1.00E-012,3.9E-013,9.35E-014,44.1395,0.012265,122383000,13131.3,41422100000,0.532386,-0.00305406,0.446966,0.31999
82,0.0000001,130,70,0.00000026,0.00000052,0.54,25,1.00E-012,6.86E-013,7.46E-014,34.1796,0.0042634,125898000,12001.2,15092900000,0.535676,-0.00163267,0.450104,0.267779
88,0.00000086,195,60,0.0000005,0.00000029,0.54,64,1.00E-012,9.63E-013,8.6E-014,49.0765,0.00320053,20258300,88838.4,2169990000,0.524799,-0.00080416,0.439086,0.334135
42,0.00000072,115,170,0.00000029,0.00000018,0.48,70,1.00E-012,3.46E-013,9.51E-014,46.2199,0.0033841,26914200,60471.5,9667950000,0.472506,-0.000829767,0.386915,0.446176
91,0.0000006,40,130,0.00000048,0.00000017,0.44,3,1.00E-012,1.61E-013,8.61E-014,41.6338,0.00069353,10318700,174031,3664500000,0.428557,-0.000246525,0.342852,0.513847
3,0.0000002,165,90,0.00000008,0.00000014,0.44,46,1.00E-012,2.43E-013,5.91E-014,37.4732,0.0221231,690743000,3379.19,114027000000,0.429662,-0.00574097,0.344403,0.374493
75,0.00000006,30,25,0.00000038,0.0000006,0.44,86,1.00E-012,1.2E-013,4.12E-014,-0.141418,0.000657529,792299000,1496.28,11278900000,0.436447,-0.00183434,0.35079,0.418087
63,0.00000056,165,145,0.00000012,0.00000029,0.48,40,1.00E-012,4.34E-013,1.03E-013,44.4608,0.0131357,108662000,12723,59046100000,0.469006,-0.00326017,0.383715,0.351386
30,0.00000054,30,30,0.00000026,0.00000018,0.44,4,1.00E-012,8.74E-014,3.05E-014,44.8518,0.000992405,28980600,176158,10436100000,0.434413,-0.00026765,0.348861,0.469439
83,0.00000016,145,50,0.00000054,0.00000029,0.6,5,1.00E-012,7.58E-013,7.22E-014,38.9533,0.00219644,49252900,40359.7,1969490000,0.594816,-0.000843776,0.50909,0.274803
79,0.0000004,40,180,0.00000041,0.00000009,0.44,88,1.00E-012,1.39E-013,9.74E-014,35.3356,0.000835716,22186300,69939.6,4980640000,0.432242,-0.000306401,0.346568,0.516816
15,0.0000008,25,190,0.00000034,0.0000005,0.6,4,1.00E-012,7.11E-014,8.47E-014,47.3261,0.000621161,4811730,374199,9659870000,0.594929,-0.000159568,0.509289,0.338282
62,0.00000008,60,145,0.00000021,0.00000014,0.44,59,1.00E-012,1.4E-013,8.13E-014,24.8997,0.00252497,228823000,6961.91,19431100000,0.436231,-0.00129946,0.350755,0.49183
99,0.00000064,135,110,0.00000011,0.00000048,0.42,54,1.00E-012,4.86E-013,9.73E-014,43.6658,0.0117651,103700000,12962.6,68939200000,0.402258,-0.00297885,0.317147,0.34817
73,0.0000007,75,110,0.00000049,0.00000034,0.46,73,1.00E-012,3.54E-013,7.96E-014,47.1474,0.00126416,10716800,180123,3662010000,0.449237,-0.000353909,0.363528,0.465465
5,0.00000028,145,110,0.00000049,0.00000017,0.52,75,1.00E-012,6.26E-013,6.49E-014,46.4309,0.00244023,27630200,85924.1,2713380000,0.51661,-0.00058389,0.4309,0.401208
55,0.0000009,80,10,0.00000056,0.00000047,0.42,92,1.00E-012,5.4E-013,3.9E-014,48.8979,0.00115507,16243800,241151,1777940000,0.408441,-0.000306058,0.32271,0.340953
8,0.00000064,110,170,0.00000008,0.00000033,0.58,3,1.00E-012,2.74E-013,7.93E-014,38.4945,0.0149594,263623000,5620.95,137076000000,0.516976,-0.00388301,0.431171,0.291045
61,0.00000088,175,65,0.00000019,0.00000019,0.52,26,1.00E-012,4.58E-013,7.39E-014,46.5616,0.00812736,78574900,26189.6,20318900000,0.50546,-0.00197363,0.419987,0.328423
94,0.00000072,65,120,0.00000051,0.00000049,0.56,77,1.00E-012,3.17E-013,9.34E-014,46.5587,0.00105002,8073920,202646,3977370000,0.546562,-0.000317724,0.460845,0.364829
33,0.0000004,155,110,0.00000023,0.00000016,0.46,20,1.00E-012,4.09E-013,7.61E-014,45.6186,0.00585317,61837300,32624.3,13110000000,0.454849,-0.00143215,0.369333,0.436631
32,0.00000032,140,95,0.00000051,0.00000031,0.48,51,1.00E-012,7.02E-013,6.97E-014,48.132,0.0022584,19456000,112927,2745570000,0.475356,-0.000586391,0.38964,0.418709
79,0.00000044,10,30,0.0000001,0.00000043,0.48,23,1.00E-012,1.26E-014,4.64E-014,39.8105,0.00101072,32512000,96804.8,83917600000,0.471626,-0.000351535,0.386334,0.385999
63,0.00000016,15,5,0.00000017,0.00000037,0.52,60,1.00E-012,5.29E-014,3.21E-014,33.3995,0.000780715,75380200,59908,31542400000,0.515391,-0.000440112,0.429945,0.225951
59,0.00000044,40,175,0.00000048,0.0000002,0.48,19,1.00E-012,1.59E-013,9.28E-014,42.3262,0.000692466,8850040,188762,4208270000,0.473075,-0.000238518,0.387369,0.470568
38,0.00000036,120,190,0.00000021,0.00000014,0.6,60,1.00E-012,2.83E-013,1.06E-013,43.4239,0.00501248,48615000,29589.9,19778800000,0.594357,-0.00125209,0.508818,0.324658
89,0.0000007,35,190,0.00000032,0.00000013,0.48,30,1.00E-012,9.88E-014,1.06E-013,40.8893,0.000934842,12319800,118502,9211200000,0.467854,-0.00029034,0.382237,0.478059
93,0.00000036,100,175,0.00000016,0.00000028,0.44,52,1.00E-012,2.81E-013,1.14E-013,45.5156,0.00569495,40090100,33135.2,33855700000,0.431704,-0.00150787,0.346348,0.452941
40,0.0000004,190,55,0.00000029,0.00000031,0.48,59,1.00E-012,7.32E-013,6.55E-014,49.0065,0.00553208,45524800,50984.4,9353390000,0.474119,-0.00135967,0.388528,0.33419
92,0.0000003,80,65,0.00000029,0.00000045,0.54,30,1.00E-012,3.81E-013,7.37E-014,45.3065,0.00234166,25682500,78668.4,11819900000,0.532678,-0.000726732,0.447079,0.320964
15,0.00000048,180,90,0.00000049,0.00000046,0.42,59,1.00E-012,1.03E-012,6.69E-014,50.5794,0.00301937,20018600,111958,3575170000,0.415574,-0.000724886,0.329865,0.441318
95,0.00000074,180,100,0.00000046,0.00000049,0.52,16,1.00E-012,1.02E-012,1E-013,49.7406,0.0032261,15807700,95137.5,4328200000,0.50594,-0.000824272,0.420242,0.34927
7,0.0000005,105,70,0.00000054,0.00000013,0.42,86,1.00E-012,4.8E-013,4.45E-014,43.8081,0.001604,35405600,96649.7,2225370000,0.416679,-0.000385586,0.330954,0.507937
18,0.00000068,15,25,0.00000007,0.00000029,0.44,32,1.00E-012,3.72E-014,2.2E-014,35.5439,0.00246179,242145000,24319,162161000000,0.432632,-0.000669764,0.34701,0.374738
10,0.0000005,45,115,0.00000045,0.00000029,0.44,99,1.00E-012,1.79E-013,5.34E-014,47.3634,0.000831015,10245100,280905,4704080000,0.436182,-0.000208851,0.350489,0.493212
27,0.00000024,75,130,0.00000014,0.00000014,0.42,12,1.00E-012,1.47E-013,6.86E-014,42.1258,0.00501381,87037400,25475.5,39432200000,0.415935,-0.00127818,0.330665,0.49188
17,0.00000054,60,120,0.00000053,0.00000031,0.5,72,1.00E-012,2.84E-013,6.18E-014,47.6602,0.00093266,9573420,258993,3328970000,0.49555,-0.000238364,0.409827,0.430982
40,0.0000002,45,170,0.00000018,0.00000005,0.46,29,1.00E-012,8.36E-014,8.04E-014,20.2328,0.00267749,398903000,3836.27,22912300000,0.457169,-0.000756197,0.371743,0.489785
39,0.00000034,145,185,0.00000025,0.00000057,0.44,24,1.00E-012,7.34E-013,1.04E-013,49.1477,0.00498603,24079900,57494.8,15597300000,0.434733,-0.00124184,0.349194,0.421136
25,0.0000002,25,125,0.0000006,0.00000044,0.48,86,1.00E-012,1.16E-013,5.94E-014,37.5491,0.000342095,11019300,220449,3005220000,0.476177,-0.000158938,0.390435,0.461931
75,0.00000006,50,110,0.00000059,0.00000023,0.44,58,1.00E-012,2.47E-013,6.05E-014,0.351251,0.000696763,459942000,1494.44,5298310000,0.436448,-0.00184268,0.350709,0.499526
38,0.00000036,115,125,0.00000035,0.00000032,0.5,72,1.00E-012,4.65E-013,8.04E-014,48.1584,0.00275976,20444600,92693.3,7518240000,0.494816,-0.000708324,0.409175,0.400605
26,0.00000082,45,145,0.00000057,0.00000007,0.5,19,1.00E-012,2.07E-013,6.82E-014,31.6414,0.000672877,37822200,56771.8,2223410000,0.494948,-0.000177003,0.409214,0.455516
48,0.00000052,85,155,0.00000037,0.00000038,0.46,17,1.00E-012,3.46E-013,8.94E-014,48.1316,0.00192532,12955800,132458,7106370000,0.453156,-0.000503877,0.367504,0.455697
73,0.00000022,40,20,0.00000017,0.00000058,0.54,79,1.00E-012,2.61E-013,4.46E-014,42.0729,0.00207988,51105100,61039.1,33843200000,0.534385,-0.000698103,0.448925,0.197852
86,0.00000064,195,130,0.00000026,0.0000002,0.52,34,1.00E-012,5.8E-013,1.09E-013,47.1221,0.0064323,39944300,35297,11056900000,0.50802,-0.00158998,0.422454,0.375591
35,0.00000084,15,95,0.00000058,0.00000052,0.48,88,1.00E-012,6.69E-014,5.2E-014,42.5875,0.000212604,4561470,633582,3299960000,0.472547,-0.0000756,0.38681,0.465937
78,0.0000001,15,40,0.00000035,0.00000007,0.6,74,1.00E-012,4.48E-014,5E-014,13.4434,0.000357812,198412000,13137.6,6075480000,0.595694,-0.000682317,0.510047,0.351677
14,0.0000002,185,200,0.00000034,0.00000052,0.54,63,1.00E-012,9.3E-013,1.09E-013,49.6212,0.00457154,20214700,66221.4,9099050000,0.536347,-0.0011162,0.45071,0.334376
87,0.00000032,155,20,0.00000036,0.00000014,0.52,87,1.00E-012,5.53E-013,6.38E-014,44.3522,0.00357197,52219500,46206.7,4020200000,0.512547,-0.000995402,0.426899,0.323218
59,0.00000012,90,100,0.00000018,0.00000039,0.5,59,1.00E-012,3.48E-013,7.39E-014,40.0248,0.00446317,81586300,22469.6,29360400000,0.495854,-0.00140757,0.410404,0.353248
4,0.00000086,125,100,0.00000058,0.00000019,0.56,57,1.00E-012,6.22E-013,5.97E-014,47.1802,0.00176387,19999900,129581,1971160000,0.555622,-0.000417884,0.469885,0.364721
18,0.00000018,160,40,0.00000049,0.00000025,0.42,53,1.00E-012,7.62E-013,4.63E-014,47.2342,0.002682,38041300,85753.7,2262510000,0.416301,-0.000691208,0.330593,0.438869
2,0.00000058,130,90,0.00000009,0.00000013,0.6,75,1.00E-012,2.07E-013,5.42E-014,38.9653,0.0149843,446564000,5924.22,90445000000,0.449847,-0.00379759,0.364594,0.392653
18,0.0000009,75,170,0.00000031,0.00000055,0.58,68,1.00E-012,2.94E-013,8.57E-014,49.6249,0.00205063,11826200,147692,11278500000,0.573733,-0.000495348,0.488114,0.322656
52,0.00000046,25,155,0.00000008,0.00000012,0.56,97,1.00E-012,3.17E-014,8.52E-014,35.7194,0.00351657,102778000,17372,134211000000,0.552803,-0.000971156,0.466773,0.372272
74,0.00000054,115,15,0.00000005,0.00000013,0.5,19,1.00E-012,1.07E-013,5.22E-014,12.3726,0.0138961,8873290000,299.044,225619000000,0.0956618,-0.00622392,0.0152033,0.482465
66,0.00000058,125,95,0.00000028,0.00000027,0.56,61,1.00E-012,4.41E-013,8.17E-014,47.9211,0.00380478,28788700,65422.1,11221700000,0.550637,-0.000958946,0.465045,0.327155
71,0.00000066,155,105,0.00000028,0.00000032,0.6,52,1.00E-012,5.86E-013,9.22E-014,48.4436,0.00471243,29586100,56096.4,12062800000,0.588633,-0.00116866,0.503035,0.273577
54,0.00000084,150,195,0.00000021,0.00000046,0.44,39,1.00E-012,6.29E-013,1.16E-013,48.8921,0.00625416,28827400,44507.9,21416900000,0.429337,-0.00151708,0.343864,0.429351
25,0.0000006,100,40,0.00000007,0.00000012,0.48,93,1.00E-012,1.46E-013,4.13E-014,34.463,0.0161151,1021510000,3280.32,149631000000,0.453636,-0.00437332,0.367815,0.320175
42,0.0000005,25,185,0.00000058,0.00000013,0.54,32,1.00E-012,1.12E-013,8.67E-014,38.9054,0.000356565,7146970,247248,2999970000,0.533796,-0.000132522,0.448059,0.417501
98,0.00000058,135,95,0.00000041,0.00000053,0.48,58,1.00E-012,7.7E-013,9.29E-014,48.8714,0.00273139,15800600,101669,5792650000,0.468253,-0.000732142,0.382578,0.388806
89,0.00000056,40,145,0.00000017,0.00000053,0.5,53,1.00E-012,8.52E-014,9.54E-014,45.9743,0.00212752,16509700,93506.5,33047200000,0.489359,-0.000595831,0.403932,0.40019
93,0.0000001,195,110,0.00000021,0.00000056,0.42,93,1.00E-012,9.42E-013,1.01E-013,37.6282,0.00805524,120338000,9447.85,21569000000,0.415376,-0.00262324,0.329908,0.362433
35,0.00000038,80,70,0.00000048,0.00000026,0.44,27,1.00E-012,3.68E-013,5.27E-014,46.6554,0.00137692,18690000,156266,2915840000,0.434846,-0.000375898,0.349141,0.472627
57,0.00000032,115,125,0.00000053,0.00000022,0.42,89,1.00E-012,5.41E-013,8.33E-014,45.0512,0.00178806,18500800,100041,2291830000,0.413937,-0.00052027,0.328214,0.507409
35,0.00000032,100,175,0.00000029,0.00000052,0.44,24,1.00E-012,4.47E-013,9.25E-014,48.5363,0.00293377,17538700,91073,11959700000,0.435137,-0.000753906,0.349551,0.45019
84,0.00000028,165,80,0.00000057,0.0000003,0.52,59,1.00E-012,8.85E-013,8.62E-014,45.3165,0.00236807,22436100,77880.6,1806480000,0.513353,-0.000726151,0.427618,0.373248
62,0.00000082,65,105,0.00000017,0.0000005,0.46,7,1.00E-012,2.85E-013,7.52E-014,47.4976,0.00344024,28442800,68911.5,32125500000,0.448726,-0.000863489,0.363329,0.402975
47,0.00000046,95,155,0.00000027,0.0000004,0.56,66,1.00E-012,3.66E-013,9.36E-014,48.315,0.00301446,18749100,86405.3,14061500000,0.553416,-0.000767867,0.467831,0.337359
94,0.0000001,50,75,0.00000048,0.00000046,0.42,8,1.00E-012,2.31E-013,6.36E-014,20.3588,0.000860272,115128000,12114.5,4542320000,0.415391,-0.00092246,0.329686,0.489609
68,0.00000014,175,65,0.00000014,0.00000052,0.46,6,1.00E-012,5.4E-013,7.61E-014,43.3209,0.0110354,128038000,13281.7,46479600000,0.45514,-0.00304123,0.36982,0.219201
12,0.00000022,115,35,0.0000003,0.00000054,0.56,28,1.00E-012,6.69E-013,3.71E-014,48.5759,0.00321006,45575600,83614.7,11190900000,0.556191,-0.000792555,0.470581,0.202145
53,0.0000009,155,175,0.00000023,0.0000004,0.52,68,1.00E-012,6.04E-013,1.1E-013,49.0744,0.00584941,28009100,48596.6,18582200000,0.508341,-0.00141481,0.422809,0.356606
13,0.00000066,150,40,0.00000012,0.00000029,0.56,19,1.00E-012,3.66E-013,4.28E-014,42.9593,0.0114789,254767000,12248.1,62571100000,0.538613,-0.00289633,0.453185,0.152137
12,0.0000001,185,30,0.00000017,0.00000028,0.44,66,1.00E-012,5.1E-013,4.4E-014,44.9348,0.00939412,169718000,18788.1,28470300000,0.436321,-0.00237948,0.350933,0.248848
9,0.00000014,190,70,0.00000032,0.00000007,0.54,88,1.00E-012,5.45E-013,5.6E-014,33.6895,0.00492524,258563000,9818.51,6490040000,0.536504,-0.00122089,0.450881,0.382819
61,0.00000082,105,25,0.00000029,0.0000001,0.5,29,1.00E-012,3.03E-013,4.97E-014,41.503,0.0030545,79613400,38923.4,6081430000,0.488718,-0.000764818,0.403125,0.393536
78,0.00000072,45,75,0.00000022,0.00000041,0.46,13,1.00E-012,1.45E-013,6.65E-014,47.1414,0.00178581,17948900,127420,19645500000,0.448358,-0.00048312,0.362859,0.432249
66,0.00000086,190,145,0.00000055,0.00000054,0.52,90,1.00E-012,1.19E-012,1.08E-013,50.3508,0.00282973,12033500,116358,3165140000,0.508,-0.000703134,0.422271,0.368887
17,0.00000044,115,30,0.00000055,0.00000009,0.52,80,1.00E-012,5.24E-013,3.6E-014,39.0072,0.00170167,78398700,52418.2,2497750000,0.515667,-0.000424605,0.429938,0.399088
79,0.00000052,175,140,0.0000001,0.00000019,0.42,22,1.00E-012,3.28E-013,1.06E-013,41.5149,0.0174979,202376000,6803.92,75241100000,0.408419,-0.00442196,0.323333,0.422503
32,0.00000064,155,20,0.00000037,0.00000023,0.58,98,1.00E-012,6.34E-013,4.33E-014,47.8552,0.00346093,48934300,71378.7,3897190000,0.572524,-0.000844046,0.486867,0.21696
57,0.00000062,175,135,0.00000018,0.00000033,0.48,22,1.00E-012,5.72E-013,9.79E-014,47.7646,0.00866094,53412300,28227.1,27963200000,0.47045,-0.00211315,0.385015,0.366513
19,0.0000005,25,160,0.00000021,0.00000009,0.52,19,1.00E-012,4.99E-014,7.01E-014,36.7915,0.00106091,33109600,65147.3,21196100000,0.515782,-0.000276238,0.430274,0.431112
84,0.0000003,110,65,0.00000054,0.00000009,0.46,11,1.00E-012,4.91E-013,7.18E-014,36.6701,0.00168449,51826600,40460.8,2262940000,0.453207,-0.00055525,0.367481,0.478314
96,0.0000009,20,75,0.00000017,0.00000037,0.54,58,1.00E-012,3.55E-014,7.2E-014,44.9124,0.00106609,12972100,165130,33159900000,0.523717,-0.000313902,0.438264,0.381167
80,0.00000064,50,160,0.00000009,0.00000035,0.54,51,1.00E-012,1.38E-013,9.91E-014,40.5826,0.00585157,76267800,18275.1,109440000000,0.527005,-0.00153506,0.441411,0.337978
69,0.00000026,105,5,0.00000007,0.00000039,0.46,59,1.00E-012,1.01E-013,4.55E-014,29.8874,0.00898266,991027000,3475.1,176614000000,0.415185,-0.0026141,0.329728,0.127607
65,0.00000046,135,30,0.00000058,0.00000019,0.54,73,1.00E-012,6.92E-013,5.67E-014,46.0664,0.00189721,25634200,105976,1740540000,0.532275,-0.000523082,0.446538,0.343154
12,0.00000054,195,35,0.00000036,0.00000058,0.44,39,1.00E-012,1.05E-012,4.78E-014,50.5529,0.00443211,39658000,76038.6,7174770000,0.434382,-0.00106364,0.348738,0.272716
88,0.00000048,60,35,0.00000056,0.0000001,0.56,10,1.00E-012,2.8E-013,5.84E-014,37.9255,0.000874072,29427000,90100.6,1987210000,0.550465,-0.000308,0.464733,0.379297
37,0.00000044,20,45,0.0000001,0.0000001,0.52,52,1.00E-012,3.05E-014,3.73E-014,36.7811,0.00203688,120838000,33891.5,77078300000,0.514338,-0.000556969,0.428906,0.400831
82,0.0000009,165,140,0.00000054,0.0000001,0.56,30,1.00E-012,7.36E-013,1.06E-013,39.8549,0.00250345,36728500,39283.4,2247870000,0.545577,-0.000637913,0.459851,0.38968
20,0.00000032,125,50,0.00000006,0.00000028,0.58,50,1.00E-012,1.74E-013,4.2E-014,28.8925,0.0194102,1845400000,1434.15,233836000000,0.402848,-0.00666068,0.316573,0.210329
40,0.0000009,40,45,0.00000031,0.00000011,0.46,81,1.00E-012,1.2E-013,4.01E-014,40.9085,0.0010983,38286900,101089,5729410000,0.451844,-0.00028545,0.366238,0.475703
83,0.00000064,50,155,0.00000049,0.00000026,0.6,14,1.00E-012,2.1E-013,1E-013,44.2783,0.000843631,7972650,193982,4108630000,0.588671,-0.00026982,0.502961,0.347539
98,0.0000006,125,165,0.0000006,0.00000013,0.48,13,1.00E-012,6.17E-013,1.14E-013,42.1886,0.00171387,18141500,75067.1,1737710000,0.468337,-0.000490096,0.382595,0.46985
67,0.00000024,90,30,0.00000035,0.00000028,0.52,11,1.00E-012,3.79E-013,5.21E-014,44.3811,0.00214874,37812300,77067.5,5392160000,0.514457,-0.000669821,0.428815,0.32832
69,0.0000003,5,130,0.00000059,0.00000057,0.5,60,1.00E-012,2.25E-014,6.79E-014,23.6594,0.0000698,7587390,218246,3371750000,0.493825,-0.000150235,0.408086,0.456693
54,0.00000076,135,20,0.00000007,0.0000005,0.52,43,1.00E-012,1.34E-013,4.92E-014,-4.17465,0.00464809,13135300000,133.043,98458300000,0.0355621,-0.00226673,-0.0463787,0.5149
75,0.0000008,90,150,0.00000051,0.0000005,0.56,65,1.00E-012,4.7E-013,1.01E-013,48.3628,0.00145343,8371330,180197,3992880000,0.547648,-0.000392039,0.46193,0.35998
97,0.00000054,145,100,0.0000003,0.00000058,0.44,82,1.00E-012,8.19E-013,9.56E-014,49.1396,0.00408055,21643900,70188,10805300000,0.428546,-0.00105803,0.342952,0.398438
92,0.00000086,70,30,0.00000007,0.00000056,0.6,20,1.00E-012,8.24E-014,5.69E-014,30.1144,0.00631324,512198000,5075.35,158149000000,0.23775,-0.00239508,0.153954,0.339668
9,0.00000026,185,30,0.00000022,0.00000018,0.56,13,1.00E-012,5.27E-013,4.19E-014,46.389,0.00723205,124023000,28852.9,13265800000,0.555097,-0.0017459,0.469563,0.22895
16,0.00000082,130,20,0.00000019,0.00000027,0.48,45,1.00E-012,4.17E-013,3.51E-014,47.1663,0.0058816,107942000,38799.1,22256700000,0.46904,-0.0014348,0.383586,0.233157
22,0.0000005,50,110,0.0000005,0.00000014,0.52,8,1.00E-012,2.13E-013,5.78E-014,42.855,0.000827707,15895000,167832,3006610000,0.515315,-0.000221078,0.429602,0.425753
82,0.00000048,40,40,0.00000031,0.00000055,0.48,26,1.00E-012,1.64E-013,5.48E-014,45.4319,0.0010899,15850900,171479,10275200000,0.470983,-0.000351995,0.385374,0.386722
37,0.00000022,155,190,0.00000048,0.00000056,0.6,52,1.00E-012,8.94E-013,1.09E-013,47.2608,0.00266327,15301500,86621.1,4638270000,0.595571,-0.000724114,0.509864,0.294344
39,0.00000062,20,140,0.00000035,0.00000007,0.46,45,1.00E-012,5.81E-014,6.77E-014,30.9397,0.000509852,31315900,69110,7445700000,0.454001,-0.000155548,0.368363,0.497232
17,0.00000042,180,90,0.00000058,0.00000048,0.5,84,1.00E-012,1.13E-012,6.71E-014,50.4821,0.0025343,16895800,131900,2505830000,0.495689,-0.000616165,0.409952,0.368709
7,0.00000036,15,185,0.00000037,0.00000044,0.56,51,1.00E-012,4.5E-014,7.73E-014,45.0573,0.000341171,3782210,524675,8223820000,0.556522,-0.0000949,0.470866,0.386374
34,0.00000088,15,80,0.00000031,0.00000007,0.5,67,1.00E-012,3.94E-014,4.6E-014,31.2601,0.000426174,38006600,85786.5,9091130000,0.493289,-0.000124051,0.407678,0.456597
92,0.0000008,140,75,0.00000037,0.00000044,0.46,40,1.00E-012,7.1E-013,8.51E-014,49.4889,0.00315416,18961500,94528.6,6529030000,0.445444,-0.000802263,0.359793,0.40016
14,0.00000066,195,40,0.00000015,0.00000051,0.52,83,1.00E-012,4.1E-013,4.79E-014,42.488,0.00843639,187275000,15784.9,43145600000,0.475504,-0.00268972,0.390133,0.127845
57,0.0000009,115,180,0.00000056,0.00000032,0.42,73,1.00E-012,5.87E-013,1.02E-013,48.3385,0.00168782,9758820,154739,2684270000,0.408792,-0.000430094,0.323061,0.51282
21,0.0000001,180,50,0.0000006,0.00000009,0.48,66,1.00E-012,8.73E-013,5.24E-014,34.7947,0.00244731,119739000,22441.2,2267420000,0.476661,-0.000737025,0.390919,0.441799
60,0.00000022,25,60,0.00000028,0.0000005,0.52,69,1.00E-012,6.64E-014,5.18E-014,38.7771,0.000763047,24031000,113842,13238000000,0.514932,-0.000344266,0.429344,0.383149
100,0.00000012,165,60,0.00000016,0.00000014,0.52,11,1.00E-012,3.57E-013,8.46E-014,39.1503,0.0093167,181212000,9733.12,25432500000,0.515043,-0.00281744,0.429614,0.328955
65,0.00000026,45,185,0.00000023,0.00000059,0.48,88,1.00E-012,1.09E-013,9.93E-014,44.0626,0.00170391,15314300,93688.2,19106900000,0.474378,-0.000549723,0.388856,0.428816
61,0.00000066,135,60,0.00000031,0.00000043,0.58,16,1.00E-012,6.53E-013,6.81E-014,49.0422,0.00366509,28665800,77272.2,9980670000,0.569861,-0.000913432,0.484243,0.250476
