vcdl_n_width,vcdl_p_width,tc_n_width,tc_p_width,vdd,fmin,fmax,pmin,pmax
5.25e-07,8.8e-07,1.43e-06,1.995e-06,0.8,4755987301.773,7585968880.0062,0.0018518,0.0029119
5.25e-07,8.8e-07,1.43e-06,1.995e-06,0.9,4324740811.3196,8792685328.2298,0.0027539,0.0039438
5.25e-07,8.8e-07,1.43e-06,2.09e-06,0.8,4650622952.9116,7397778936.4012,0.0018782,0.0029352
5.25e-07,8.8e-07,1.43e-06,2.09e-06,0.9,4240456727.2743,8546458313.6532,0.0027549,0.0040718
5.5e-07,7.2e-07,1.17e-06,1.71e-06,0.8,4865257309.8459,7187994979.8712,0.0016521,0.0028371
5.5e-07,7.2e-07,1.17e-06,1.71e-06,0.9,4414325661.4784,8441970893.9401,0.0026072,0.003811
5.5e-07,7.2e-07,1.17e-06,1.71e-06,1.0,4159826738.685,9278285043.6229,0.0033497,0.0051145
5.5e-07,7.2e-07,1.17e-06,1.805e-06,0.8,4917670611.235,7080030477.9986,0.0016626,0.002848
5.5e-07,7.2e-07,1.17e-06,1.805e-06,0.9,4467821820.5922,8321955621.3327,0.0026594,0.00386
5.5e-07,7.2e-07,1.17e-06,1.805e-06,1.0,4217288864.2257,9383816313.8475,0.0034738,0.005152
5.5e-07,7.2e-07,1.17e-06,1.9e-06,0.8,4945381962.1302,7183980192.9111,0.0016779,0.0028638
5.5e-07,7.2e-07,1.17e-06,1.9e-06,0.9,4500282418.0533,8483466104.8486,0.0027279,0.0039176
5.5e-07,7.2e-07,1.17e-06,1.9e-06,1.0,4257954218.465,9298077897.4991,0.003612,0.0051902
5.5e-07,7.2e-07,1.17e-06,1.995e-06,0.8,4923525140.4278,7081884944.4005,0.0017025,0.0028829
5.5e-07,7.2e-07,1.17e-06,1.995e-06,0.9,4491928532.1499,8373252044.2738,0.0028168,0.0039827
5.5e-07,7.2e-07,1.17e-06,1.995e-06,1.0,4263254906.6018,9209096204.4585,0.0037514,0.0052328
5.5e-07,7.2e-07,1.17e-06,2.09e-06,0.8,4902973981.6288,7194051621.5006,0.0017294,0.0029039
5.5e-07,7.2e-07,1.17e-06,2.09e-06,0.9,4484525335.618,8467084846.0488,0.0028453,0.0040519
5.5e-07,7.2e-07,1.17e-06,2.09e-06,1.0,4270721137.4511,9360364193.8624,0.0038897,0.0052824
5.5e-07,7.2e-07,1.235e-06,1.71e-06,0.8,4712118760.5839,7224959277.6584,0.0016767,0.0028317
5.5e-07,7.2e-07,1.235e-06,1.71e-06,0.9,4287347313.4128,8530094852.3589,0.002654,0.0037688
5.5e-07,7.2e-07,1.235e-06,1.71e-06,1.0,4042252279.8112,9685623142.3618,0.0032775,0.0050467
5.5e-07,7.2e-07,1.235e-06,1.805e-06,0.8,4833917008.362,7167597148.0173,0.0016804,0.0028529
5.5e-07,7.2e-07,1.235e-06,1.805e-06,1.0,4144649650.0398,9265444110.3266,0.0033746,0.0051326
5.5e-07,7.2e-07,1.235e-06,1.9e-06,0.8,4802987737.0038,7235894104.476,0.0016877,0.0028636
5.5e-07,7.2e-07,1.235e-06,1.9e-06,0.9,4374795919.8067,8268276361.1035,0.0027033,0.003868
5.5e-07,7.2e-07,1.235e-06,1.9e-06,1.0,4135726524.9953,9401053391.0514,0.0034966,0.0051758
5.5e-07,7.2e-07,1.235e-06,1.995e-06,0.8,4836466916.0203,7147454603.7439,0.0016998,0.0028762
5.5e-07,7.2e-07,1.235e-06,1.995e-06,0.9,4409199252.2946,8440180691.2091,0.0027667,0.0039254
5.5e-07,7.2e-07,1.235e-06,1.995e-06,1.0,4175700328.0494,9346943700.2902,0.0036371,0.0052147
5.5e-07,7.2e-07,1.235e-06,2.09e-06,0.8,4821453193.1204,7067689022.056,0.0017162,0.0028917
5.5e-07,7.2e-07,1.235e-06,2.09e-06,0.9,4403239758.4577,8371573543.9032,0.002806,0.0039889
5.5e-07,7.2e-07,1.3e-06,1.71e-06,0.8,4593428397.5303,7434463220.9605,0.0017046,0.0028122
5.5e-07,7.2e-07,1.3e-06,1.71e-06,0.9,4188734065.0339,8748390647.6699,0.0026436,0.0036928
5.5e-07,7.2e-07,1.3e-06,1.805e-06,0.8,4749899877.7072,7468261681.7911,0.001708,0.0028395
5.5e-07,7.2e-07,1.3e-06,1.805e-06,0.9,4322910442.3097,8498139058.0908,0.0027088,0.003775
5.5e-07,7.2e-07,1.3e-06,1.9e-06,0.8,4719996750.1046,7279441043.8902,0.0017111,0.0028649
5.5e-07,7.2e-07,1.3e-06,1.9e-06,0.9,4302328816.4478,8372294157.771,0.0027432,0.0038275
5.5e-07,7.2e-07,1.3e-06,1.9e-06,1.0,4068778084.9512,9816463607.0849,0.0033931,0.0051355
5.5e-07,7.2e-07,1.3e-06,1.995e-06,0.8,4692061702.8375,7197234356.1117,0.0017173,0.0028823
5.5e-07,7.2e-07,1.3e-06,1.995e-06,0.9,4283921449.6414,8271882507.7358,0.0027622,0.00388
5.5e-07,7.2e-07,1.3e-06,1.995e-06,1.0,4058928216.695,9355163409.3095,0.0035042,0.0052021
5.5e-07,7.2e-07,1.3e-06,2.09e-06,0.8,4728506502.91,7124627995.4147,0.0017277,0.0028918
5.5e-07,7.2e-07,1.3e-06,2.09e-06,0.9,4319526211.0451,8422001053.2552,0.002778,0.0039409
5.5e-07,7.2e-07,1.3e-06,2.09e-06,1.0,4097908574.7587,9082291141.2508,0.003639,0.0052444
5.5e-07,7.2e-07,1.365e-06,1.71e-06,0.8,4478627546.3359,8303164996.02,0.0017225,0.0027889
5.5e-07,7.2e-07,1.365e-06,1.805e-06,0.8,4695566071.7201,7715649809.4016,0.0017306,0.0028234
5.5e-07,7.2e-07,1.365e-06,1.9e-06,0.8,4655987450.9345,7552864594.8115,0.001735,0.0028487
5.5e-07,7.2e-07,1.365e-06,1.9e-06,0.9,4249294970.3124,8657625232.1481,0.0027129,0.0037778
5.5e-07,7.2e-07,1.365e-06,1.995e-06,0.8,4700265444.2211,7367054989.8308,0.001742,0.0028753
5.5e-07,7.2e-07,1.365e-06,1.995e-06,0.9,4290245339.2643,8435790203.7586,0.0027548,0.0038395
5.5e-07,7.2e-07,1.365e-06,2.09e-06,0.8,4607484410.8711,7167802845.4241,0.0017501,0.0028976
5.5e-07,7.2e-07,1.365e-06,2.09e-06,0.9,4217077183.7972,8278889883.5218,0.0027698,0.0038955
5.5e-07,7.2e-07,1.43e-06,1.71e-06,0.8,4482979311.8652,8912945249.0198,0.00173,0.0027235
5.5e-07,7.2e-07,1.43e-06,1.805e-06,0.8,4648080914.447,8600661069.1507,0.0017398,0.0027905
5.5e-07,7.2e-07,1.43e-06,1.9e-06,0.8,4675436336.7947,8363241523.1076,0.0017494,0.002835
5.5e-07,7.2e-07,1.43e-06,1.995e-06,0.8,4626690969.8085,8173480175.4347,0.0017605,0.0028594
5.5e-07,7.2e-07,1.43e-06,2.09e-06,0.8,4603165666.9976,7507063917.3977,0.0017704,0.002885
5.5e-07,7.6e-07,1.17e-06,1.71e-06,0.8,4953932592.2332,7162636616.6059,0.0016714,0.0028486
5.5e-07,7.6e-07,1.17e-06,1.71e-06,0.9,4480458704.1954,8444766949.4238,0.0026339,0.0038416
5.5e-07,7.6e-07,1.17e-06,1.71e-06,1.0,4215392331.411,9324447354.1848,0.0033987,0.0051469
5.5e-07,7.6e-07,1.17e-06,1.805e-06,0.8,4967700228.5107,7256328354.5738,0.0016821,0.0028586
5.5e-07,7.6e-07,1.17e-06,1.805e-06,0.9,4504021371.4367,8576736093.6405,0.0026852,0.003891
5.5e-07,7.6e-07,1.17e-06,1.805e-06,1.0,4246622287.8425,9396067280.8553,0.0035219,0.0051849
5.5e-07,7.6e-07,1.17e-06,1.9e-06,0.8,4984995885.6767,7147391154.4075,0.001697,0.002874
5.5e-07,7.6e-07,1.17e-06,1.9e-06,0.9,4529607192.5024,8482221379.8218,0.0027497,0.0039472
5.5e-07,7.6e-07,1.17e-06,1.9e-06,1.0,4280892094.4989,9320458638.8796,0.0036568,0.0052232
5.5e-07,7.6e-07,1.17e-06,1.995e-06,0.8,4964082202.1729,7249395985.357,0.0017217,0.0028929
5.5e-07,7.6e-07,1.17e-06,1.995e-06,0.9,4522944225.4027,8338343734.4329,0.0028405,0.0040099
5.5e-07,7.6e-07,1.17e-06,1.995e-06,1.0,4287866076.8867,9499269928.1375,0.0037915,0.0052643
5.5e-07,7.6e-07,1.17e-06,2.09e-06,0.8,5018236746.9492,7142346079.4729,0.0017478,0.0029126
5.5e-07,7.6e-07,1.17e-06,2.09e-06,0.9,4578774207.5501,8476246524.6693,0.0028815,0.0040756
5.5e-07,7.6e-07,1.17e-06,2.09e-06,1.0,4352589902.2366,9505894951.1763,0.003926,0.0053136
5.5e-07,7.6e-07,1.235e-06,1.71e-06,0.8,4785762782.8074,7203616995.1243,0.0016964,0.0028427
5.5e-07,7.6e-07,1.235e-06,1.71e-06,0.9,4343883451.8832,8589166694.9933,0.0026875,0.0037979
5.5e-07,7.6e-07,1.235e-06,1.71e-06,1.0,4088791464.0975,9748187802.9034,0.0033224,0.0050661
5.5e-07,7.6e-07,1.235e-06,1.805e-06,0.8,4884090633.1141,7305683588.8909,0.0017003,0.0028651
5.5e-07,7.6e-07,1.235e-06,1.805e-06,0.9,4431949669.7428,8443030407.2127,0.0027024,0.0038475
5.5e-07,7.6e-07,1.235e-06,1.805e-06,1.0,4174373087.5089,9297392003.7585,0.0034222,0.005162
5.5e-07,7.6e-07,1.235e-06,1.9e-06,0.8,4842571267.8116,7330893120.4994,0.0017073,0.0028762
5.5e-07,7.6e-07,1.235e-06,1.9e-06,0.9,4404200612.0913,8539430363.8464,0.002733,0.0039006
5.5e-07,7.6e-07,1.235e-06,1.9e-06,1.0,4157807494.7567,9490851987.2334,0.0035471,0.0052097
5.5e-07,7.6e-07,1.235e-06,1.995e-06,0.8,4890869073.5026,7112069904.4794,0.0017185,0.0028876
5.5e-07,7.6e-07,1.235e-06,1.995e-06,0.9,4450823557.3041,8441323608.303,0.0027931,0.0039574
5.5e-07,7.6e-07,1.235e-06,1.995e-06,1.0,4208255797.6267,9367058406.9616,0.003686,0.0052474
5.5e-07,7.6e-07,1.235e-06,2.09e-06,0.8,4856226168.6086,7230477862.386,0.0017338,0.0029028
5.5e-07,7.6e-07,1.235e-06,2.09e-06,0.9,4429185866.2141,8364050016.2586,0.0028376,0.0040188
5.5e-07,7.6e-07,1.235e-06,2.09e-06,1.0,4199105336.0178,9287522324.3269,0.0038301,0.0052868
5.5e-07,7.6e-07,1.3e-06,1.71e-06,0.8,4631027708.852,7467855677.0977,0.0017246,0.0028238
5.5e-07,7.6e-07,1.3e-06,1.71e-06,0.9,4216405434.7974,8799424404.5757,0.0026688,0.0037109
5.5e-07,7.6e-07,1.3e-06,1.805e-06,0.8,4782463385.6095,7342302985.651,0.0017286,0.0028505
5.5e-07,7.6e-07,1.3e-06,1.805e-06,0.9,4346434227.1629,8529286659.1521,0.0027314,0.003799
5.5e-07,7.6e-07,1.3e-06,1.805e-06,1.0,4097289881.477,9876823495.3648,0.0033485,0.0050632
5.5e-07,7.6e-07,1.3e-06,1.9e-06,0.8,4764586238.9909,7277456447.5945,0.0017319,0.0028765
5.5e-07,7.6e-07,1.3e-06,1.9e-06,0.9,4335929462.0282,8381463947.7822,0.0027657,0.0038563
5.5e-07,7.6e-07,1.3e-06,1.9e-06,1.0,4094536379.6534,9849124391.8863,0.0034376,0.0051577
5.5e-07,7.6e-07,1.3e-06,1.995e-06,0.8,4727339351.6479,7164900056.2079,0.0017376,0.0028939
5.5e-07,7.6e-07,1.3e-06,1.995e-06,0.9,4309937563.8987,8300856199.384,0.0027861,0.0039143
5.5e-07,7.6e-07,1.3e-06,1.995e-06,1.0,4077356370.7855,9377396091.4871,0.0035525,0.0052339
5.5e-07,7.6e-07,1.3e-06,2.09e-06,0.8,4760671595.9571,7087973285.2295,0.0017473,0.0029036
5.5e-07,7.6e-07,1.3e-06,2.09e-06,0.9,4342703891.4271,8410171972.7261,0.0028045,0.0039735
5.5e-07,7.6e-07,1.3e-06,2.09e-06,1.0,4113816766.2684,9368986053.181,0.0036872,0.0052785
5.5e-07,7.6e-07,1.365e-06,1.71e-06,0.8,4574574776.1132,7960012173.3503,0.0017407,0.0028018
5.5e-07,7.6e-07,1.365e-06,1.71e-06,0.9,4171165799.3739,8913845206.6408,0.0025598,0.0036186
5.5e-07,7.6e-07,1.365e-06,1.805e-06,0.8,4717075027.4308,7769010678.9683,0.0017504,0.0028354
5.5e-07,7.6e-07,1.365e-06,1.805e-06,0.9,4292573671.964,8962091358.9654,0.0026584,0.0036992
5.5e-07,7.6e-07,1.365e-06,1.9e-06,0.8,4767430549.6625,7582014421.5537,0.0017561,0.0028603
5.5e-07,7.6e-07,1.365e-06,1.9e-06,0.9,4338172316.7735,8662528225.3835,0.0027358,0.0037999
5.5e-07,7.6e-07,1.365e-06,1.995e-06,0.8,4732223272.1062,7387952802.0887,0.0017635,0.0028863
5.5e-07,7.6e-07,1.365e-06,1.995e-06,0.9,4312747182.99,8446920980.6845,0.0027762,0.003868
5.5e-07,7.6e-07,1.365e-06,2.09e-06,0.8,4709869569.5779,7182450203.1468,0.0017716,0.0029086
5.5e-07,7.6e-07,1.365e-06,2.09e-06,0.9,4298626458.1412,8485513190.005,0.0027923,0.0039294
5.5e-07,7.6e-07,1.365e-06,2.09e-06,1.0,4074136971.2913,9423690006.0201,0.0035466,0.0052523
5.5e-07,7.6e-07,1.43e-06,1.71e-06,0.8,4520406880.5939,8693664852.9453,0.0017458,0.00274
5.5e-07,7.6e-07,1.43e-06,1.805e-06,0.8,4681164273.7974,8438648655.5595,0.0017577,0.002804
5.5e-07,7.6e-07,1.43e-06,1.9e-06,0.8,4713575583.3215,8221913938.7293,0.0017693,0.0028472
5.5e-07,7.6e-07,1.43e-06,1.995e-06,0.8,4649661571.8156,7681816310.9006,0.0017817,0.0028715
5.5e-07,7.6e-07,1.43e-06,2.09e-06,0.8,4663689122.317,7527359082.8269,0.0017925,0.0028964
5.5e-07,7.6e-07,1.43e-06,2.09e-06,0.9,4262171666.5878,8378600967.4181,0.0027854,0.0038806
5.5e-07,8e-07,1.17e-06,1.71e-06,0.8,5071367284.6931,7362145667.4177,0.0016887,0.0028616
5.5e-07,8e-07,1.17e-06,1.71e-06,0.9,4567219631.3481,8454238859.2542,0.002662,0.0038777
5.5e-07,8e-07,1.17e-06,1.71e-06,1.0,4289815076.5544,9327778425.7558,0.0034519,0.0051796
5.5e-07,8e-07,1.17e-06,1.805e-06,0.8,5008287578.706,7239247173.6398,0.0017005,0.0028708
5.5e-07,8e-07,1.17e-06,1.805e-06,0.9,4531076735.8462,8597816478.6877,0.0027133,0.0039261
5.5e-07,8e-07,1.17e-06,1.805e-06,1.0,4268618247.309,9439486608.5683,0.0035747,0.0052179
5.5e-07,8e-07,1.17e-06,1.9e-06,0.8,5034997393.1593,7331892862.4686,0.0017156,0.0028856
5.5e-07,8e-07,1.17e-06,1.9e-06,0.9,4566238428.6987,8478009528.5519,0.0027755,0.0039797
5.5e-07,8e-07,1.17e-06,1.9e-06,1.0,4311201482.8871,9328301093.9372,0.0037057,0.0052564
5.5e-07,8e-07,1.17e-06,1.995e-06,0.8,5001898683.7849,7222342292.734,0.0017405,0.0029034
5.5e-07,8e-07,1.17e-06,1.995e-06,0.9,4551382688.948,9210966299.313,0.0028629,0.0040393
5.5e-07,8e-07,1.17e-06,1.995e-06,1.0,4310551927.2978,9528516838.531,0.0038361,0.0052983
5.5e-07,8e-07,1.17e-06,2.09e-06,0.8,5062727136.822,7320113429.1452,0.0017667,0.0029225
5.5e-07,8e-07,1.17e-06,2.09e-06,0.9,4613715079.2847,8449532130.811,0.0029159,0.0041012
5.5e-07,8e-07,1.17e-06,2.09e-06,1.0,4380985530.1542,9574990584.7254,0.003965,0.0053475
5.5e-07,8e-07,1.235e-06,1.71e-06,0.8,4842426757.6708,7233847016.7496,0.0017137,0.0028536
5.5e-07,8e-07,1.235e-06,1.71e-06,0.9,4384929387.846,8613578704.0973,0.0027167,0.0038291
5.5e-07,8e-07,1.235e-06,1.71e-06,1.0,4122001767.3104,9825607875.5929,0.0033685,0.0050882
5.5e-07,8e-07,1.235e-06,1.805e-06,0.8,4927447591.4617,7295012112.6124,0.0017183,0.0028773
5.5e-07,8e-07,1.235e-06,1.805e-06,0.9,4462875092.1219,8458660621.9261,0.0027321,0.0038831
5.5e-07,8e-07,1.235e-06,1.805e-06,1.0,4198306119.2763,9334212351.117,0.0034745,0.0051903
5.5e-07,8e-07,1.235e-06,1.9e-06,0.8,4884350120.2789,7188204889.9273,0.0017253,0.0028885
5.5e-07,8e-07,1.235e-06,1.9e-06,0.9,4435078739.9498,8556950711.7731,0.0027621,0.0039354
5.5e-07,8e-07,1.235e-06,1.9e-06,1.0,4181388508.6288,9451377664.1769,0.003602,0.0052432
5.5e-07,8e-07,1.235e-06,1.995e-06,0.8,4911617848.8454,7298796638.8085,0.0017366,0.0028988
5.5e-07,8e-07,1.235e-06,1.995e-06,0.9,4464755546.0719,8464628168.2325,0.0028222,0.0039919
5.5e-07,8e-07,1.235e-06,1.995e-06,1.0,4216957302.21,9406563926.6223,0.0037401,0.0052822
5.5e-07,8e-07,1.235e-06,2.09e-06,0.8,4897325846.0785,7203939763.7791,0.0017514,0.0029132
5.5e-07,8e-07,1.235e-06,2.09e-06,0.9,4460582093.031,8368767235.1696,0.0028676,0.0040514
5.5e-07,8e-07,1.235e-06,2.09e-06,1.0,4223259616.9411,9325341662.9336,0.0038805,0.0053212
5.5e-07,8e-07,1.3e-06,1.71e-06,0.8,4671318869.1199,7506909777.7398,0.0017418,0.0028354
5.5e-07,8e-07,1.3e-06,1.71e-06,0.9,4246224504.858,8858838762.3483,0.0026963,0.0037347
5.5e-07,8e-07,1.3e-06,1.805e-06,0.8,4826890754.4838,7331279732.6038,0.0017472,0.0028618
5.5e-07,8e-07,1.3e-06,1.805e-06,0.9,4379494109.8739,8572309494.7169,0.0027535,0.0038291
5.5e-07,8e-07,1.3e-06,1.805e-06,1.0,4122859270.628,9829021840.9193,0.0033916,0.0050863
5.5e-07,8e-07,1.3e-06,1.9e-06,0.8,4797719593.4101,7306793738.0734,0.0017508,0.0028879
5.5e-07,8e-07,1.3e-06,1.9e-06,0.9,4360381673.593,8394787447.61,0.0027868,0.0038904
5.5e-07,8e-07,1.3e-06,1.9e-06,1.0,4111686677.4006,9532776685.5062,0.0034849,0.0051787
5.5e-07,8e-07,1.3e-06,1.995e-06,0.8,4767580151.9651,7146640796.2641,0.0017567,0.0029057
5.5e-07,8e-07,1.3e-06,1.995e-06,0.9,4340158144.6899,8350823125.6983,0.0028085,0.0039479
5.5e-07,8e-07,1.3e-06,1.995e-06,1.0,4100237556.238,9477946910.9491,0.0036045,0.0052666
5.5e-07,8e-07,1.3e-06,2.09e-06,0.8,4813592602.6759,7660878688.982,0.0017659,0.0029163
5.5e-07,8e-07,1.3e-06,2.09e-06,0.9,4383578309.3944,8419970907.4471,0.0028291,0.0040108
5.5e-07,8e-07,1.3e-06,2.09e-06,1.0,4145603922.2739,9406667439.2155,0.0037396,0.0053144
5.5e-07,8e-07,1.365e-06,1.71e-06,0.8,4611279870.5071,7789485574.1205,0.0017565,0.0028142
5.5e-07,8e-07,1.365e-06,1.71e-06,0.9,4198569066.3147,8965703146.0434,0.0025902,0.0036408
5.5e-07,8e-07,1.365e-06,1.805e-06,0.8,4766973270.4567,7585859105.1712,0.0017687,0.0028476
5.5e-07,8e-07,1.365e-06,1.805e-06,0.9,4330402829.8737,8705855934.1853,0.0026865,0.0037213
5.5e-07,8e-07,1.365e-06,1.9e-06,0.8,4725660345.6061,7397746073.7478,0.0017755,0.0028718
5.5e-07,8e-07,1.365e-06,1.9e-06,0.9,4299996648.5339,8740983078.593,0.0027592,0.0038247
5.5e-07,8e-07,1.365e-06,1.995e-06,0.8,4766049832.6401,7422317461.5658,0.0017837,0.0028977
5.5e-07,8e-07,1.365e-06,1.995e-06,0.9,4337464652.1067,8484037916.1763,0.0027963,0.0038989
5.5e-07,8e-07,1.365e-06,1.995e-06,1.0,4099121986.8331,9758683465.8737,0.0034941,0.0051799
5.5e-07,8e-07,1.365e-06,2.09e-06,0.8,4674470870.5637,7320205253.9164,0.001792,0.0029208
5.5e-07,8e-07,1.365e-06,2.09e-06,0.9,4265316612.2834,8491834943.9882,0.0028126,0.0039635
5.5e-07,8e-07,1.365e-06,2.09e-06,1.0,4039467428.4505,9819334195.1759,0.0035937,0.005278
5.5e-07,8e-07,1.43e-06,1.71e-06,0.8,4563184679.0202,8560726488.2852,0.0017598,0.002756
5.5e-07,8e-07,1.43e-06,1.805e-06,0.8,4717872272.7192,8123352548.9384,0.0017736,0.0028176
5.5e-07,8e-07,1.43e-06,1.9e-06,0.8,4742049021.3117,7915526585.6525,0.0017874,0.0028596
5.5e-07,8e-07,1.43e-06,1.995e-06,0.8,4682753748.7936,7724939753.8917,0.0018015,0.0028835
5.5e-07,8e-07,1.43e-06,1.995e-06,0.9,4270266568.3309,8638501438.6837,0.0027571,0.0038186
5.5e-07,8e-07,1.43e-06,2.09e-06,0.8,4693766022.4553,7347886690.0183,0.0018136,0.0029083
5.5e-07,8e-07,1.43e-06,2.09e-06,0.9,4283069316.9172,8677682488.823,0.0028051,0.0039089
5.5e-07,8.4e-07,1.17e-06,1.71e-06,0.8,5077704017.8825,7363141126.7853,0.0017035,0.0028743
5.5e-07,8.4e-07,1.17e-06,1.71e-06,0.9,4560602193.0415,8487066617.8935,0.0026912,0.0039141
5.5e-07,8.4e-07,1.17e-06,1.71e-06,1.0,4282163089.0151,9364015062.2798,0.0035095,0.0052126
5.5e-07,8.4e-07,1.17e-06,1.805e-06,0.8,5061934718.5069,7233377430.2542,0.0017178,0.0028831
5.5e-07,8.4e-07,1.17e-06,1.805e-06,0.9,4566732788.9611,8633950308.8827,0.0027434,0.0039617
5.5e-07,8.4e-07,1.17e-06,1.805e-06,1.0,4298049777.0974,9492321884.0408,0.0036324,0.0052501
5.5e-07,8.4e-07,1.17e-06,1.9e-06,0.8,5090613634.2352,7320237053.562,0.0017337,0.0028968
5.5e-07,8.4e-07,1.17e-06,1.9e-06,0.9,4606367353.1828,8513024726.4722,0.0028058,0.004014
5.5e-07,8.4e-07,1.17e-06,1.9e-06,1.0,4344394643.0619,9633188556.9714,0.0037587,0.0052893
5.5e-07,8.4e-07,1.17e-06,1.995e-06,0.8,5127499708.925,7202529767.1186,0.0017587,0.002914
5.5e-07,8.4e-07,1.17e-06,1.995e-06,0.9,4651618206.9973,8595986248.4486,0.0028902,0.0040699
5.5e-07,8.4e-07,1.17e-06,1.995e-06,1.0,4397631866.937,9540735142.0231,0.0038851,0.0053321
5.5e-07,8.4e-07,1.17e-06,2.09e-06,0.8,5104395058.7835,7297658020.0177,0.0017857,0.0029328
5.5e-07,8.4e-07,1.17e-06,2.09e-06,0.9,4646543833.7694,8459814345.9691,0.0029492,0.0041283
5.5e-07,8.4e-07,1.17e-06,2.09e-06,1.0,4407142507.279,9604256202.7874,0.0040086,0.005382
5.5e-07,8.4e-07,1.235e-06,1.71e-06,0.8,4891130985.3181,7413811296.7211,0.001728,0.0028641
5.5e-07,8.4e-07,1.235e-06,1.71e-06,0.9,4418002114.3252,8580779778.2268,0.0027423,0.0038609
5.5e-07,8.4e-07,1.235e-06,1.71e-06,1.0,4148264233.0245,9565558343.0209,0.003418,0.0051115
5.5e-07,8.4e-07,1.235e-06,1.805e-06,0.8,4983626746.2137,7293408509.0185,0.0017346,0.002889
5.5e-07,8.4e-07,1.235e-06,1.805e-06,0.9,4503711673.6996,8437723862.6384,0.0027578,0.0039186
5.5e-07,8.4e-07,1.235e-06,1.805e-06,1.0,4230931931.008,9369109429.3663,0.0035306,0.0052185
5.5e-07,8.4e-07,1.235e-06,1.9e-06,0.8,4926702340.7238,7183514289.6652,0.0017417,0.0029006
5.5e-07,8.4e-07,1.235e-06,1.9e-06,0.9,4465881307.1329,8592614804.4824,0.0027926,0.003974
5.5e-07,8.4e-07,1.235e-06,1.9e-06,1.0,4205578246.3295,9561105912.0606,0.00366,0.0052769
5.5e-07,8.4e-07,1.235e-06,1.995e-06,0.8,4973353379.1108,7289453017.079,0.0017539,0.0029106
5.5e-07,8.4e-07,1.235e-06,1.995e-06,0.9,4512745782.677,8501586480.8807,0.002853,0.0040281
5.5e-07,8.4e-07,1.235e-06,1.995e-06,1.0,4256236129.7318,9456549907.946,0.0037984,0.0053161
5.5e-07,8.4e-07,1.235e-06,2.09e-06,0.8,4941540983.1509,7190574784.0909,0.0017689,0.0029251
5.5e-07,8.4e-07,1.235e-06,2.09e-06,0.9,4494723199.5735,8376473313.5718,0.0028966,0.0040847
5.5e-07,8.4e-07,1.235e-06,2.09e-06,1.0,4250077113.143,9362404511.6853,0.0039357,0.0053551
5.5e-07,8.4e-07,1.3e-06,1.71e-06,0.8,4713153659.4253,7552625955.3613,0.001757,0.0028464
5.5e-07,8.4e-07,1.3e-06,1.71e-06,0.9,4276771522.026,8664179848.3536,0.0027237,0.0037571
5.5e-07,8.4e-07,1.3e-06,1.805e-06,0.8,4884305093.7629,7352429506.6245,0.0017641,0.0028732
5.5e-07,8.4e-07,1.3e-06,1.805e-06,0.9,4422761143.6167,8635303207.9877,0.0027749,0.0038582
5.5e-07,8.4e-07,1.3e-06,1.9e-06,0.8,4842786491.0435,7235070223.0881,0.001768,0.0028995
5.5e-07,8.4e-07,1.3e-06,1.9e-06,0.9,4394165949.1449,8430900887.0987,0.0028064,0.0039258
5.5e-07,8.4e-07,1.3e-06,1.9e-06,1.0,4137756768.3191,9651702542.0525,0.0035361,0.0052022
5.5e-07,8.4e-07,1.3e-06,1.995e-06,0.8,4812073524.8847,7352862059.8149,0.0017746,0.0029189
5.5e-07,8.4e-07,1.3e-06,1.995e-06,0.9,4373823848.4375,8375891148.066,0.0028295,0.0039886
5.5e-07,8.4e-07,1.3e-06,1.995e-06,1.0,4126085091.5555,9447231435.4823,0.0036598,0.0052985
5.5e-07,8.4e-07,1.3e-06,2.09e-06,0.8,4779280886.6459,7264734081.8581,0.0017835,0.0029293
5.5e-07,8.4e-07,1.3e-06,2.09e-06,0.9,4352031035.006,8456297045.2113,0.0028521,0.0040499
5.5e-07,8.4e-07,1.3e-06,2.09e-06,1.0,4112835235.42,9470927500.4283,0.0037941,0.0053492
5.5e-07,8.4e-07,1.365e-06,1.71e-06,0.8,4655582933.1705,7847799972.7285,0.0017713,0.0028269
5.5e-07,8.4e-07,1.365e-06,1.71e-06,0.9,4231849983.4578,9023003374.4136,0.0026239,0.0036657
5.5e-07,8.4e-07,1.365e-06,1.805e-06,0.8,4807372667.7341,7633969911.0616,0.0017853,0.0028595
5.5e-07,8.4e-07,1.365e-06,1.805e-06,0.9,4360536093.2716,8757355172.9264,0.0027161,0.0037468
5.5e-07,8.4e-07,1.365e-06,1.9e-06,0.8,4759787567.9447,7435454232.0011,0.0017935,0.0028837
5.5e-07,8.4e-07,1.365e-06,1.9e-06,0.9,4324722430.9453,8806972632.3161,0.0027816,0.003853
5.5e-07,8.4e-07,1.365e-06,1.995e-06,0.8,4733768000.9245,7393219697.5174,0.0018028,0.0029093
5.5e-07,8.4e-07,1.365e-06,1.995e-06,0.9,4307285588.01,8530277568.1236,0.0028151,0.0039346
5.5e-07,8.4e-07,1.365e-06,1.995e-06,1.0,4067518287.9747,9869092429.0398,0.0035372,0.0052047
5.5e-07,8.4e-07,1.365e-06,2.09e-06,0.8,4710020469.4388,7313124593.3113,0.0018113,0.0029331
5.5e-07,8.4e-07,1.365e-06,2.09e-06,0.9,4291520444.6637,8559640265.3153,0.0028308,0.0040033
