l_cs,v_swing,vbias_SW_cas,w_cs,w_sw,SFDR(-HD3),pwr,i_fullscale
8E-07,0.5,1.6,1.75E-06,6E-07,52.71,0.04899,0.05721
8E-07,0.5,1.6,1.75E-06,7E-07,52.67,0.04907,0.05672
8E-07,0.5,1.6,2E-06,4E-07,56.09,0.05443,0.06043
8E-07,0.5,1.6,2E-06,5E-07,56.8,0.05468,0.06072
8E-07,0.5,1.6,2E-06,6E-07,57.37,0.05484,0.06064
8E-07,0.5,1.6,2E-06,7E-07,56.66,0.05496,0.06034
4E-07,0.1,1.8,2.5E-07,4E-07,62.75,0.01322,0.01078
4E-07,0.1,1.8,2.5E-07,5E-07,61.69,0.01323,0.0112
4E-07,0.1,1.8,2.5E-07,6E-07,61.18,0.01323,0.01144
4E-07,0.1,1.8,2.5E-07,7E-07,60.67,0.01323,0.01155
4E-07,0.1,1.8,5E-07,4E-07,81.47,0.02403,0.01472
4E-07,0.1,1.8,5E-07,5E-07,81.86,0.02405,0.01551
4E-07,0.1,1.8,5E-07,6E-07,82.19,0.02406,0.01603
4E-07,0.1,1.8,5E-07,7E-07,81.67,0.02407,0.01634
4E-07,0.1,1.8,7.5E-07,4E-07,77.37,0.03494,0.01754
4E-07,0.1,1.8,7.5E-07,5E-07,76.45,0.03498,0.01865
4E-07,0.1,1.8,7.5E-07,6E-07,74.99,0.035,0.01947
4E-07,0.1,1.8,7.5E-07,7E-07,73.33,0.03502,0.02007
4E-07,0.1,1.8,1E-06,4E-07,73.4,0.04562,0.01936
4E-07,0.1,1.8,1E-06,5E-07,73.84,0.04568,0.02076
4E-07,0.1,1.8,1E-06,6E-07,73.14,0.04572,0.02181
4E-07,0.1,1.8,1E-06,7E-07,72.14,0.04576,0.0226
4E-07,0.1,1.8,1.25E-06,4E-07,73.25,0.05544,0.02048
4E-07,0.1,1.8,1.25E-06,5E-07,74.59,0.05554,0.02209
4E-07,0.1,1.8,1.25E-06,6E-07,75.07,0.05561,0.0233
4E-07,0.1,1.8,1.25E-06,7E-07,75.23,0.05567,0.02423
4E-07,0.1,1.8,1.5E-06,4E-07,71.98,0.06456,0.02123
4E-07,0.1,1.8,1.5E-06,5E-07,72.87,0.06472,0.02298
4E-07,0.1,1.8,1.5E-06,6E-07,74.05,0.06482,0.0243
4E-07,0.1,1.8,1.5E-06,7E-07,74.65,0.06492,0.02534
4E-07,0.1,1.8,1.75E-06,4E-07,73.19,0.07287,0.02172
4E-07,0.1,1.8,1.75E-06,5E-07,71.87,0.0731,0.02356
4E-07,0.1,1.8,1.75E-06,6E-07,53.76,0.07326,0.02497
4E-07,0.1,1.8,1.75E-06,7E-07,52.61,0.0734,0.02608
4E-07,0.1,1.8,2E-06,4E-07,80.96,0.08028,0.02203
4E-07,0.1,1.8,2E-06,5E-07,52.32,0.08061,0.02394
4E-07,0.1,1.8,2E-06,6E-07,51.52,0.08083,0.0254
4E-07,0.1,1.8,2E-06,7E-07,51.76,0.08102,0.02656
5E-07,0.1,1.8,2.5E-07,4E-07,61.72,0.0114,0.01073
5E-07,0.1,1.8,2.5E-07,5E-07,60.91,0.0114,0.01118
5E-07,0.1,1.8,2.5E-07,6E-07,60.06,0.0114,0.01145
5E-07,0.1,1.8,2.5E-07,7E-07,59.32,0.01141,0.01156
5E-07,0.1,1.8,5E-07,4E-07,79.93,0.02093,0.01459
5E-07,0.1,1.8,5E-07,5E-07,77.56,0.02094,0.01542
5E-07,0.1,1.8,5E-07,6E-07,73.71,0.02095,0.01598
5E-07,0.1,1.8,5E-07,7E-07,70.89,0.02096,0.01632
5E-07,0.1,1.8,7.5E-07,4E-07,73.91,0.03063,0.01727
5E-07,0.1,1.8,7.5E-07,5E-07,73.81,0.03065,0.01841
5E-07,0.1,1.8,7.5E-07,6E-07,72.99,0.03067,0.01925
5E-07,0.1,1.8,7.5E-07,7E-07,72.41,0.03068,0.01986
5E-07,0.1,1.8,1E-06,4E-07,72.78,0.04019,0.01893
5E-07,0.1,1.8,1E-06,5E-07,72.89,0.04023,0.02033
5E-07,0.1,1.8,1E-06,6E-07,71.73,0.04026,0.02137
5E-07,0.1,1.8,1E-06,7E-07,70.91,0.04029,0.02216
5E-07,0.1,1.8,1.25E-06,4E-07,73.86,0.04903,0.02002
5E-07,0.1,1.8,1.25E-06,5E-07,74.2,0.0491,0.02159
5E-07,0.1,1.8,1.25E-06,6E-07,74.02,0.04914,0.02277
5E-07,0.1,1.8,1.25E-06,7E-07,73.32,0.04919,0.02368
5E-07,0.1,1.8,1.5E-06,4E-07,72.97,0.05738,0.0208
5E-07,0.1,1.8,1.5E-06,5E-07,74.01,0.05749,0.02249
5E-07,0.1,1.8,1.5E-06,6E-07,75.38,0.05756,0.02377
5E-07,0.1,1.8,1.5E-06,7E-07,75.8,0.05763,0.02478
5E-07,0.1,1.8,1.75E-06,4E-07,72.44,0.06517,0.02135
5E-07,0.1,1.8,1.75E-06,5E-07,73.23,0.06533,0.02314
5E-07,0.1,1.8,1.75E-06,6E-07,73.9,0.06544,0.0245
5E-07,0.1,1.8,1.75E-06,7E-07,75.14,0.06553,0.02558
5E-07,0.1,1.8,2E-06,4E-07,73.09,0.07231,0.02174
5E-07,0.1,1.8,2E-06,5E-07,72.05,0.07254,0.0236
5E-07,0.1,1.8,2E-06,6E-07,54.34,0.0727,0.02502
5E-07,0.1,1.8,2E-06,7E-07,52.91,0.07284,0.02616
6E-07,0.1,1.8,2.5E-07,4E-07,60.67,0.01003,0.01078
6E-07,0.1,1.8,2.5E-07,5E-07,59.85,0.01004,0.01127
6E-07,0.1,1.8,2.5E-07,6E-07,59.05,0.01004,0.01157
6E-07,0.1,1.8,2.5E-07,7E-07,60.92,0.01004,0.01172
6E-07,0.1,1.8,5E-07,4E-07,70.86,0.01855,0.0145
6E-07,0.1,1.8,5E-07,5E-07,67.93,0.01856,0.0154
6E-07,0.1,1.8,5E-07,6E-07,65.9,0.01857,0.01601
6E-07,0.1,1.8,5E-07,7E-07,64.39,0.01857,0.01638
6E-07,0.1,1.8,7.5E-07,4E-07,73.62,0.02726,0.01697
6E-07,0.1,1.8,7.5E-07,5E-07,74.49,0.02728,0.01814
6E-07,0.1,1.8,7.5E-07,6E-07,73.79,0.02729,0.019
6E-07,0.1,1.8,7.5E-07,7E-07,73.7,0.0273,0.01963
6E-07,0.1,1.8,1E-06,4E-07,74.79,0.03591,0.01852
6E-07,0.1,1.8,1E-06,5E-07,74.48,0.03594,0.0199
6E-07,0.1,1.8,1E-06,6E-07,72.52,0.03596,0.02093
6E-07,0.1,1.8,1E-06,7E-07,71.48,0.03598,0.02171
6E-07,0.1,1.8,1.25E-06,4E-07,72.86,0.04393,0.01957
6E-07,0.1,1.8,1.25E-06,5E-07,71.95,0.04398,0.02109
6E-07,0.1,1.8,1.25E-06,6E-07,72.59,0.04402,0.02224
6E-07,0.1,1.8,1.25E-06,7E-07,71.51,0.04405,0.02313
6E-07,0.1,1.8,1.5E-06,4E-07,73.55,0.05159,0.02036
6E-07,0.1,1.8,1.5E-06,5E-07,73.88,0.05167,0.02199
6E-07,0.1,1.8,1.5E-06,6E-07,74.75,0.05173,0.02323
6E-07,0.1,1.8,1.5E-06,7E-07,74.26,0.05178,0.02421
6E-07,0.1,1.8,1.75E-06,4E-07,73.05,0.05885,0.02095
6E-07,0.1,1.8,1.75E-06,5E-07,74.21,0.05897,0.02268
6E-07,0.1,1.8,1.75E-06,6E-07,74.69,0.05905,0.024
6E-07,0.1,1.8,1.75E-06,7E-07,76.27,0.05912,0.02504
6E-07,0.1,1.8,2E-06,4E-07,73.48,0.06565,0.02139
6E-07,0.1,1.8,2E-06,5E-07,73.39,0.06581,0.0232
6E-07,0.1,1.8,2E-06,6E-07,74.29,0.06593,0.02458
6E-07,0.1,1.8,2E-06,7E-07,74.78,0.06603,0.02568
7E-07,0.1,1.8,2.5E-07,4E-07,55.88,0.008974,0.01089
7E-07,0.1,1.8,2.5E-07,5E-07,58.74,0.008976,0.01141
7E-07,0.1,1.8,2.5E-07,6E-07,58,0.008977,0.01175
7E-07,0.1,1.8,2.5E-07,7E-07,57.33,0.00898,0.01193
7E-07,0.1,1.8,5E-07,4E-07,65.72,0.01667,0.01447
7E-07,0.1,1.8,5E-07,5E-07,64.61,0.01668,0.01535
7E-07,0.1,1.8,5E-07,6E-07,63.73,0.01668,0.01601
7E-07,0.1,1.8,5E-07,7E-07,63.39,0.01669,0.01648
7E-07,0.1,1.8,7.5E-07,4E-07,74.59,0.02458,0.01667
7E-07,0.1,1.8,7.5E-07,5E-07,76.99,0.02459,0.01785
7E-07,0.1,1.8,7.5E-07,6E-07,77.27,0.0246,0.01873
7E-07,0.1,1.8,7.5E-07,7E-07,77.91,0.02461,0.01938
7E-07,0.1,1.8,1E-06,4E-07,72.63,0.03247,0.01812
7E-07,0.1,1.8,1E-06,5E-07,72.18,0.03249,0.01947
7E-07,0.1,1.8,1E-06,6E-07,71.82,0.03251,0.02049
7E-07,0.1,1.8,1E-06,7E-07,70.92,0.03253,0.02126
7E-07,0.1,1.8,1.25E-06,4E-07,72.03,0.0398,0.01913
7E-07,0.1,1.8,1.25E-06,5E-07,71.01,0.03984,0.02061
7E-07,0.1,1.8,1.25E-06,6E-07,71.35,0.03987,0.02173
7E-07,0.1,1.8,1.25E-06,7E-07,70.39,0.0399,0.0226
7E-07,0.1,1.8,1.5E-06,4E-07,72.81,0.04687,0.01993
7E-07,0.1,1.8,1.5E-06,5E-07,72.64,0.04693,0.02151
7E-07,0.1,1.8,1.5E-06,6E-07,72.29,0.04697,0.02272
7E-07,0.1,1.8,1.5E-06,7E-07,72.4,0.04701,0.02366
7E-07,0.1,1.8,1.75E-06,4E-07,73.35,0.05363,0.02055
7E-07,0.1,1.8,1.75E-06,5E-07,74.23,0.05372,0.02222
7E-07,0.1,1.8,1.75E-06,6E-07,74.09,0.05378,0.0235
7E-07,0.1,1.8,1.75E-06,7E-07,75.1,0.05384,0.0245
7E-07,0.1,1.8,2E-06,4E-07,74.55,0.06005,0.02106
7E-07,0.1,1.8,2E-06,5E-07,74.2,0.06017,0.02281
7E-07,0.1,1.8,2E-06,6E-07,74.92,0.06026,0.02415
7E-07,0.1,1.8,2E-06,7E-07,75.66,0.06034,0.0252
8E-07,0.1,1.8,2.5E-07,4E-07,58.84,0.008129,0.01102
8E-07,0.1,1.8,2.5E-07,5E-07,57.71,0.008131,0.01159
8E-07,0.1,1.8,2.5E-07,6E-07,56.86,0.008133,0.01198
8E-07,0.1,1.8,2.5E-07,7E-07,56.23,0.008134,0.01218
8E-07,0.1,1.8,5E-07,4E-07,64.91,0.01514,0.0144
8E-07,0.1,1.8,5E-07,5E-07,64.2,0.01515,0.01534
8E-07,0.1,1.8,5E-07,6E-07,63.27,0.01515,0.01605
8E-07,0.1,1.8,5E-07,7E-07,62.57,0.01516,0.01655
8E-07,0.1,1.8,7.5E-07,4E-07,77.51,0.02238,0.01638
8E-07,0.1,1.8,7.5E-07,5E-07,81.58,0.0224,0.01756
8E-07,0.1,1.8,7.5E-07,6E-07,88.89,0.0224,0.01844
8E-07,0.1,1.8,7.5E-07,7E-07,81.64,0.02241,0.0191
8E-07,0.1,1.8,1E-06,4E-07,71.94,0.02964,0.01774
8E-07,0.1,1.8,1E-06,5E-07,71.23,0.02966,0.01907
8E-07,0.1,1.8,1E-06,6E-07,71.63,0.02968,0.02007
8E-07,0.1,1.8,1E-06,7E-07,71.21,0.02969,0.02084
8E-07,0.1,1.8,1.25E-06,4E-07,73.63,0.0364,0.01874
8E-07,0.1,1.8,1.25E-06,5E-07,71.45,0.03643,0.02018
8E-07,0.1,1.8,1.25E-06,6E-07,70.81,0.03645,0.02127
8E-07,0.1,1.8,1.25E-06,7E-07,70.62,0.03647,0.02212
8E-07,0.1,1.8,1.5E-06,4E-07,71.53,0.04295,0.01953
8E-07,0.1,1.8,1.5E-06,5E-07,71.35,0.04299,0.02105
8E-07,0.1,1.8,1.5E-06,6E-07,70.51,0.04303,0.02223
8E-07,0.1,1.8,1.5E-06,7E-07,71.1,0.04306,0.02314
8E-07,0.1,1.8,1.75E-06,4E-07,73.01,0.04926,0.0203
8E-07,0.1,1.8,1.75E-06,5E-07,73.1,0.04933,0.0219
8E-07,0.1,1.8,1.75E-06,6E-07,72.39,0.04938,0.02314
8E-07,0.1,1.8,1.75E-06,7E-07,72.61,0.04942,0.02411
8E-07,0.1,1.8,2E-06,4E-07,75.32,0.05531,0.021
8E-07,0.1,1.8,2E-06,5E-07,74.4,0.0554,0.02273
8E-07,0.1,1.8,2E-06,6E-07,74.49,0.05547,0.02402
8E-07,0.1,1.8,2E-06,7E-07,74.55,0.05553,0.02509
4E-07,0.2,1.8,2.5E-07,4E-07,52.89,0.01321,0.01799
4E-07,0.2,1.8,2.5E-07,5E-07,51.89,0.01321,0.01826
4E-07,0.2,1.8,2.5E-07,6E-07,50.94,0.01322,0.01829
4E-07,0.2,1.8,2.5E-07,7E-07,50.03,0.01322,0.01821
4E-07,0.2,1.8,5E-07,4E-07,62.41,0.02401,0.02566
4E-07,0.2,1.8,5E-07,5E-07,52.65,0.02402,0.0264
4E-07,0.2,1.8,5E-07,6E-07,59.16,0.02402,0.02674
4E-07,0.2,1.8,5E-07,7E-07,55.31,0.02404,0.0268
4E-07,0.2,1.8,7.5E-07,4E-07,58.64,0.0349,0.03157
4E-07,0.2,1.8,7.5E-07,5E-07,56.09,0.03493,0.0329
4E-07,0.2,1.8,7.5E-07,6E-07,54.61,0.03496,0.03368
4E-07,0.2,1.8,7.5E-07,7E-07,53.88,0.03498,0.03408
4E-07,0.2,1.8,1E-06,4E-07,61.76,0.04553,0.03576
4E-07,0.2,1.8,1E-06,5E-07,69.45,0.0456,0.03758
4E-07,0.2,1.8,1E-06,6E-07,66.8,0.04565,0.03875
4E-07,0.2,1.8,1E-06,7E-07,64.03,0.04569,0.03943
4E-07,0.2,1.8,1.25E-06,4E-07,61.48,0.05528,0.03856
4E-07,0.2,1.8,1.25E-06,5E-07,58.2,0.0554,0.04075
4E-07,0.2,1.8,1.25E-06,6E-07,59.48,0.05549,0.04226
4E-07,0.2,1.8,1.25E-06,7E-07,58.87,0.05556,0.04321
4E-07,0.2,1.8,1.5E-06,4E-07,61.13,0.06427,0.04052
4E-07,0.2,1.8,1.5E-06,5E-07,60.24,0.06448,0.04302
4E-07,0.2,1.8,1.5E-06,6E-07,56.51,0.06461,0.04475
4E-07,0.2,1.8,1.5E-06,7E-07,59.91,0.06473,0.04589
4E-07,0.2,1.8,1.75E-06,4E-07,59.41,0.0724,0.04184
4E-07,0.2,1.8,1.75E-06,5E-07,64.06,0.07271,0.04457
4E-07,0.2,1.8,1.75E-06,6E-07,59.06,0.07291,0.04646
4E-07,0.2,1.8,1.75E-06,7E-07,60.52,0.07309,0.04774
4E-07,0.2,1.8,2E-06,4E-07,65.44,0.07959,0.04271
4E-07,0.2,1.8,2E-06,5E-07,59.63,0.08002,0.04559
4E-07,0.2,1.8,2E-06,6E-07,63.77,0.08031,0.04757
4E-07,0.2,1.8,2E-06,7E-07,61.27,0.08055,0.04892
5E-07,0.2,1.8,2.5E-07,4E-07,51.31,0.01138,0.01815
5E-07,0.2,1.8,2.5E-07,5E-07,50.35,0.01139,0.0185
5E-07,0.2,1.8,2.5E-07,6E-07,49.36,0.01139,0.01856
5E-07,0.2,1.8,2.5E-07,7E-07,51.23,0.01139,0.01849
5E-07,0.2,1.8,5E-07,4E-07,60.27,0.02092,0.02559
5E-07,0.2,1.8,5E-07,5E-07,58.63,0.02093,0.02654
5E-07,0.2,1.8,5E-07,6E-07,57.04,0.02094,0.02697
5E-07,0.2,1.8,5E-07,7E-07,55.7,0.02095,0.0271
5E-07,0.2,1.8,7.5E-07,4E-07,68.02,0.03059,0.03107
5E-07,0.2,1.8,7.5E-07,5E-07,65.9,0.03061,0.03249
5E-07,0.2,1.8,7.5E-07,6E-07,64.47,0.03063,0.03336
5E-07,0.2,1.8,7.5E-07,7E-07,62.86,0.03065,0.03383
5E-07,0.2,1.8,1E-06,4E-07,72.59,0.04013,0.03483
5E-07,0.2,1.8,1E-06,5E-07,70.01,0.04018,0.03665
5E-07,0.2,1.8,1E-06,6E-07,63.07,0.04021,0.03783
5E-07,0.2,1.8,1E-06,7E-07,63.4,0.04024,0.03855
5E-07,0.2,1.8,1.25E-06,4E-07,55.51,0.04891,0.03749
5E-07,0.2,1.8,1.25E-06,5E-07,61.35,0.049,0.0396
5E-07,0.2,1.8,1.25E-06,6E-07,65.11,0.04906,0.04104
5E-07,0.2,1.8,1.25E-06,7E-07,71.77,0.04912,0.04196
5E-07,0.2,1.8,1.5E-06,4E-07,66.83,0.05719,0.03944
5E-07,0.2,1.8,1.5E-06,5E-07,58.62,0.05733,0.0418
5E-07,0.2,1.8,1.5E-06,6E-07,59.77,0.05742,0.04344
5E-07,0.2,1.8,1.5E-06,7E-07,59.29,0.05751,0.04452
5E-07,0.2,1.8,1.75E-06,4E-07,60.98,0.06486,0.04088
5E-07,0.2,1.8,1.75E-06,5E-07,60.89,0.06507,0.04345
5E-07,0.2,1.8,1.75E-06,6E-07,56.95,0.06521,0.04525
5E-07,0.2,1.8,1.75E-06,7E-07,60.62,0.06534,0.04646
5E-07,0.2,1.8,2E-06,4E-07,59.63,0.07185,0.04192
5E-07,0.2,1.8,2E-06,5E-07,64.25,0.07216,0.04468
5E-07,0.2,1.8,2E-06,6E-07,58.51,0.07236,0.04661
5E-07,0.2,1.8,2E-06,7E-07,61.04,0.07253,0.0479
6E-07,0.2,1.8,2.5E-07,4E-07,50.05,0.01002,0.01849
6E-07,0.2,1.8,2.5E-07,5E-07,49.08,0.01002,0.01892
6E-07,0.2,1.8,2.5E-07,6E-07,50.39,0.01002,0.01903
6E-07,0.2,1.8,2.5E-07,7E-07,47.21,0.01002,0.01898
6E-07,0.2,1.8,5E-07,4E-07,57.4,0.01854,0.02565
6E-07,0.2,1.8,5E-07,5E-07,56.2,0.01854,0.02665
6E-07,0.2,1.8,5E-07,6E-07,55.14,0.01855,0.02725
6E-07,0.2,1.8,5E-07,7E-07,54.16,0.01856,0.02751
6E-07,0.2,1.8,7.5E-07,4E-07,59.23,0.02723,0.03057
6E-07,0.2,1.8,7.5E-07,5E-07,63.93,0.02725,0.03207
6E-07,0.2,1.8,7.5E-07,6E-07,65.99,0.02726,0.03303
6E-07,0.2,1.8,7.5E-07,7E-07,60.36,0.02727,0.03355
6E-07,0.2,1.8,1E-06,4E-07,67.8,0.03586,0.03395
6E-07,0.2,1.8,1E-06,5E-07,54.71,0.0359,0.03575
6E-07,0.2,1.8,1E-06,6E-07,53.76,0.03592,0.03697
6E-07,0.2,1.8,1E-06,7E-07,53.77,0.03595,0.03771
6E-07,0.2,1.8,1.25E-06,4E-07,60.9,0.04385,0.03645
6E-07,0.2,1.8,1.25E-06,5E-07,70.87,0.04391,0.03848
6E-07,0.2,1.8,1.25E-06,6E-07,64.02,0.04396,0.03987
6E-07,0.2,1.8,1.25E-06,7E-07,62.71,0.044,0.04076
6E-07,0.2,1.8,1.5E-06,4E-07,57.68,0.05147,0.03837
6E-07,0.2,1.8,1.5E-06,5E-07,58.62,0.05156,0.04061
6E-07,0.2,1.8,1.5E-06,6E-07,60.83,0.05163,0.04216
6E-07,0.2,1.8,1.5E-06,7E-07,60.34,0.05169,0.04317
6E-07,0.2,1.8,1.75E-06,4E-07,67.11,0.05865,0.03989
6E-07,0.2,1.8,1.75E-06,5E-07,59.08,0.0588,0.04233
6E-07,0.2,1.8,1.75E-06,6E-07,57.53,0.0589,0.04401
6E-07,0.2,1.8,1.75E-06,7E-07,59.65,0.05899,0.04515
6E-07,0.2,1.8,2E-06,4E-07,60.7,0.06533,0.04105
6E-07,0.2,1.8,2E-06,5E-07,61.17,0.06555,0.04369
6E-07,0.2,1.8,2E-06,6E-07,57.15,0.06569,0.04552
6E-07,0.2,1.8,2E-06,7E-07,60.93,0.06582,0.04674
7E-07,0.2,1.8,2.5E-07,4E-07,48.87,0.008964,0.01893
7E-07,0.2,1.8,2.5E-07,5E-07,48.83,0.008964,0.01944
7E-07,0.2,1.8,2.5E-07,6E-07,47.04,0.008966,0.01963
7E-07,0.2,1.8,2.5E-07,7E-07,46.49,0.008969,0.0196
7E-07,0.2,1.8,5E-07,4E-07,55.9,0.01665,0.02578
7E-07,0.2,1.8,5E-07,5E-07,54.91,0.01666,0.02693
7E-07,0.2,1.8,5E-07,6E-07,53.92,0.01667,0.02763
7E-07,0.2,1.8,5E-07,7E-07,52.98,0.01667,0.02797
7E-07,0.2,1.8,7.5E-07,4E-07,63.45,0.02456,0.03007
7E-07,0.2,1.8,7.5E-07,5E-07,54.55,0.02456,0.03163
7E-07,0.2,1.8,7.5E-07,6E-07,59.89,0.02457,0.03264
7E-07,0.2,1.8,7.5E-07,7E-07,58.75,0.02458,0.03324
7E-07,0.2,1.8,1E-06,4E-07,70.64,0.03243,0.03314
7E-07,0.2,1.8,1E-06,5E-07,68.39,0.03245,0.03492
7E-07,0.2,1.8,1E-06,6E-07,66.29,0.03247,0.03614
7E-07,0.2,1.8,1E-06,7E-07,55.09,0.03249,0.03691
7E-07,0.2,1.8,1.25E-06,4E-07,73.53,0.03975,0.03548
7E-07,0.2,1.8,1.25E-06,5E-07,71.2,0.03979,0.03744
7E-07,0.2,1.8,1.25E-06,6E-07,62.23,0.03983,0.03879
7E-07,0.2,1.8,1.25E-06,7E-07,60.76,0.03986,0.03967
7E-07,0.2,1.8,1.5E-06,4E-07,55.3,0.04678,0.03737
7E-07,0.2,1.8,1.5E-06,5E-07,72.27,0.04685,0.03952
7E-07,0.2,1.8,1.5E-06,6E-07,67.71,0.0469,0.041
7E-07,0.2,1.8,1.5E-06,7E-07,63.71,0.04695,0.04196
7E-07,0.2,1.8,1.75E-06,4E-07,57.83,0.05349,0.03896
7E-07,0.2,1.8,1.75E-06,5E-07,58.94,0.0536,0.04127
7E-07,0.2,1.8,1.75E-06,6E-07,60.47,0.05367,0.04287
7E-07,0.2,1.8,1.75E-06,7E-07,59.72,0.05374,0.04393
7E-07,0.2,1.8,2E-06,4E-07,64.3,0.05982,0.04052
7E-07,0.2,1.8,2E-06,5E-07,59.58,0.05998,0.04301
7E-07,0.2,1.8,2E-06,6E-07,56.75,0.06009,0.04475
7E-07,0.2,1.8,2E-06,7E-07,59.98,0.06019,0.04594
8E-07,0.2,1.8,2.5E-07,4E-07,49.38,0.00812,0.01942
8E-07,0.2,1.8,2.5E-07,5E-07,46.79,0.00812,0.02001
8E-07,0.2,1.8,2.5E-07,6E-07,46.18,0.008122,0.02026
8E-07,0.2,1.8,2.5E-07,7E-07,45.68,0.008124,0.02025
8E-07,0.2,1.8,5E-07,4E-07,54.74,0.01513,0.02583
8E-07,0.2,1.8,5E-07,5E-07,53.8,0.01514,0.02711
8E-07,0.2,1.8,5E-07,6E-07,52.85,0.01514,0.02791
8E-07,0.2,1.8,5E-07,7E-07,51.98,0.01515,0.02832
8E-07,0.2,1.8,7.5E-07,4E-07,62.82,0.02237,0.0296
8E-07,0.2,1.8,7.5E-07,5E-07,53.57,0.02238,0.03121
8E-07,0.2,1.8,7.5E-07,6E-07,50.01,0.02238,0.03226
8E-07,0.2,1.8,7.5E-07,7E-07,50,0.02239,0.03292
8E-07,0.2,1.8,1E-06,4E-07,68.07,0.02961,0.0324
8E-07,0.2,1.8,1E-06,5E-07,65.78,0.02963,0.03417
8E-07,0.2,1.8,1E-06,6E-07,63.93,0.02964,0.03539
8E-07,0.2,1.8,1E-06,7E-07,62.53,0.02966,0.03616
8E-07,0.2,1.8,1.25E-06,4E-07,73.89,0.03636,0.0346
8E-07,0.2,1.8,1.25E-06,5E-07,56.18,0.03639,0.03652
8E-07,0.2,1.8,1.25E-06,6E-07,53.63,0.03642,0.03784
8E-07,0.2,1.8,1.25E-06,7E-07,53.31,0.03644,0.03869
8E-07,0.2,1.8,1.5E-06,4E-07,64.3,0.04288,0.03651
8E-07,0.2,1.8,1.5E-06,5E-07,72.12,0.04294,0.03854
8E-07,0.2,1.8,1.5E-06,6E-07,62.89,0.04298,0.03996
8E-07,0.2,1.8,1.5E-06,7E-07,62.07,0.04301,0.04089
8E-07,0.2,1.8,1.75E-06,4E-07,56.42,0.04915,0.03873
8E-07,0.2,1.8,1.75E-06,5E-07,61.03,0.04924,0.04089
8E-07,0.2,1.8,1.75E-06,6E-07,64.41,0.0493,0.04241
8E-07,0.2,1.8,1.75E-06,7E-07,69.07,0.04935,0.04347
8E-07,0.2,1.8,2E-06,4E-07,59.78,0.05514,0.04049
8E-07,0.2,1.8,2E-06,5E-07,58.87,0.05526,0.043
8E-07,0.2,1.8,2E-06,6E-07,60.6,0.05535,0.04465
8E-07,0.2,1.8,2E-06,7E-07,59.71,0.05542,0.04583
4E-07,0.3,1.8,2.5E-07,4E-07,47.47,0.01321,0.02156
4E-07,0.3,1.8,2.5E-07,5E-07,47.01,0.01321,0.0216
4E-07,0.3,1.8,2.5E-07,6E-07,49.5,0.01321,0.02146
4E-07,0.3,1.8,2.5E-07,7E-07,47.51,0.01321,0.02131
4E-07,0.3,1.8,5E-07,4E-07,53.91,0.02399,0.03117
4E-07,0.3,1.8,5E-07,5E-07,53.4,0.024,0.03134
4E-07,0.3,1.8,5E-07,6E-07,52.64,0.02402,0.03123
4E-07,0.3,1.8,5E-07,7E-07,50.31,0.02403,0.03104
4E-07,0.3,1.8,7.5E-07,4E-07,59.21,0.03486,0.03932
4E-07,0.3,1.8,7.5E-07,5E-07,59.31,0.03491,0.03982
4E-07,0.3,1.8,7.5E-07,6E-07,57.83,0.03494,0.03986
4E-07,0.3,1.8,7.5E-07,7E-07,56.21,0.03496,0.03969
4E-07,0.3,1.8,1E-06,4E-07,56.53,0.04546,0.04555
4E-07,0.3,1.8,1E-06,5E-07,64.04,0.04554,0.04647
4E-07,0.3,1.8,1E-06,6E-07,55.39,0.0456,0.04672
4E-07,0.3,1.8,1E-06,7E-07,56.71,0.04565,0.04664
4E-07,0.3,1.8,1.25E-06,4E-07,60.92,0.05516,0.05034
4E-07,0.3,1.8,1.25E-06,5E-07,60.14,0.05531,0.05168
4E-07,0.3,1.8,1.25E-06,6E-07,57.28,0.05541,0.05231
4E-07,0.3,1.8,1.25E-06,7E-07,56.57,0.05549,0.05243
4E-07,0.3,1.8,1.5E-06,4E-07,61.18,0.06405,0.05409
4E-07,0.3,1.8,1.5E-06,5E-07,57.74,0.06431,0.05587
4E-07,0.3,1.8,1.5E-06,6E-07,58.39,0.06447,0.05678
4E-07,0.3,1.8,1.5E-06,7E-07,57.34,0.06461,0.05712
4E-07,0.3,1.8,1.75E-06,4E-07,58.59,0.072,0.05682
4E-07,0.3,1.8,1.75E-06,5E-07,58.31,0.07241,0.05894
4E-07,0.3,1.8,1.75E-06,6E-07,59.21,0.07267,0.06012
4E-07,0.3,1.8,1.75E-06,7E-07,57.62,0.07288,0.06063
4E-07,0.3,1.8,2E-06,4E-07,60.82,0.07894,0.05873
4E-07,0.3,1.8,2E-06,5E-07,64.89,0.07952,0.06113
4E-07,0.3,1.8,2E-06,6E-07,63.83,0.07989,0.06253
4E-07,0.3,1.8,2E-06,7E-07,59.35,0.08018,0.06318
5E-07,0.3,1.8,2.5E-07,4E-07,48.11,0.01138,0.02205
5E-07,0.3,1.8,2.5E-07,5E-07,48.47,0.01138,0.02206
5E-07,0.3,1.8,2.5E-07,6E-07,45.8,0.01138,0.02193
5E-07,0.3,1.8,2.5E-07,7E-07,45.02,0.01139,0.02178
5E-07,0.3,1.8,5E-07,4E-07,52.33,0.02089,0.03152
5E-07,0.3,1.8,5E-07,5E-07,51.31,0.02091,0.03179
5E-07,0.3,1.8,5E-07,6E-07,49.9,0.02091,0.03173
